Fecha,"USDCOP Curncy PX_LAST","USDCOP Curncy PX_LOW","USDCOP Curncy PX_HIGH","USDCOP Curncy PX_OPEN","USDCOPV1W Curncy PX_LAST","USDCOPV1M Curncy PX_LAST","USDCOPV2M Curncy PX_LAST","USDCOPV3M Curncy PX_LAST","USDCOPV6M Curncy PX_LAST","USDCOPV9M Curncy PX_LAST","USDCOPV1Y Curncy PX_LAST","USDCOP25R1W Curncy PX_LAST","USDCOP25R1M Curncy PX_LAST","USDCOP25R2M Curncy PX_LAST","USDCOP25R3M Curncy PX_LAST","USDCOP25R6M Curncy PX_LAST","USDCOP25R9M Curncy PX_LAST","USDCOP25R1Y Curncy PX_LAST","USDCOP25B1W Curncy PX_LAST","USDCOP25B1M Curncy PX_LAST","USDCOP25B2M Curncy PX_LAST","USDCOP25B3M Curncy PX_LAST","USDCOP25B6M Curncy PX_LAST","USDCOP25B9M Curncy PX_LAST","USDCOP25B1Y Curncy PX_LAST","USDCOP10R1W Curncy PX_LAST","USDCOP10R1M Curncy PX_LAST","USDCOP10R2M Curncy PX_LAST","USDCOP10R3M Curncy PX_LAST","USDCOP10R6M Curncy PX_LAST","USDCOP10R9M Curncy PX_LAST","USDCOP10R1Y Curncy PX_LAST","USDCOP10B1W Curncy PX_LAST","USDCOP10B1M Curncy PX_LAST","USDCOP10B2M Curncy PX_LAST","USDCOP10B3M Curncy PX_LAST","USDCOP10B6M Curncy PX_LAST","USDCOP10B9M Curncy PX_LAST","USDCOP10B1Y Curncy PX_LAST","COP1W Curncy PX_LAST","COP1M Curncy PX_LAST","COP2M Curncy PX_LAST","COP3M Curncy PX_LAST","COP6M Curncy PX_LAST","COP9M Curncy PX_LAST","COP12M Curncy PX_LAST"
2013-03-12,1800,1799.32,1804,1802.3,6.35,6.58,6.8025,7.3375,7.7125,8.4075,8.605,1.15,1.6625,1.8125,2.04,2.4075,2.79,3.095,0.29,0.4425,0.4975,0.615,0.745,0.855,0.96,0.5,2.6875,3.1825,3.695,4.4,5.0525,5.825,1.985,1.695,2.1925,2.345,2.695,2.935,3.225,1.09,5,9.7,14.25,27.5,39.25,51.25
2013-03-13,1797.6,1796.6,1800.63,1799.46,6.19,6.3325,6.7125,7.145,7.615,8.3575,8.63,1.015,1.5275,1.6925,1.91,2.28,2.66,2.975,0.18,0.33,0.3775,0.485,0.6,0.7025,0.79,0.295,2.4275,2.9425,3.435,4.14,4.78,5.55,2.13,1.71,1.945,2.605,2.9625,3.2175,3.4125,1.13,5,9.5,14.35,27.75,39.75,52.75
2013-03-14,1798.3,1795.72,1798.99,1798.25,5.96,5.88,6.38,6.82,7.515,8.0275,8.3425,0.99,1.385,1.575,1.795,2.195,2.5825,2.905,0.205,0.3175,0.43,0.465,0.57,0.665,0.7475,0.255,2.21,2.6975,3.175,4.02,4.6975,5.465,2.14,1.855,2.055,2.41,2.745,2.9825,3.295,1.42,5.5,10,14.5,28.25,40.5,53.25
2013-03-15,1806.2,1797.85,1808.5,1798.3,5.94,5.925,6.25,6.755,7.46,8.03,8.355,0.92,1.125,1.47,1.71,2.11,2.52,2.815,0.295,0.34,0.455,0.565,0.685,0.78,0.88,0.275,2.21,2.7225,3.185,4.0325,4.7375,5.48,2.005,1.58,1.65,2.185,2.73,2.61,3.28,1.24,5.5,10.25,14.75,28.75,41.75,55
2013-03-18,1808.65,1805.75,1813.4,1805.75,6.07,6.16,6.515,6.88,7.535,8.155,8.505,0.915,1.1225,1.465,1.705,2.12,2.535,2.84,0.2,0.315,0.365,0.53,0.57,0.66,0.745,0.245,2.19,2.695,3.1625,4.015,4.7175,5.46,2.025,1.575,1.7975,2.1875,2.73,2.615,3.275,1.17,5.5,10.25,15,29,42.5,55.75
2013-03-19,1811.72,1805.83,1813.5,1808.01,5.985,5.845,6.2825,6.635,7.33,8.2,8.535,0.97,1.08,1.4625,1.6975,2.095,2.4925,2.8075,0.26,0.39,0.435,0.545,0.665,0.775,0.8725,0.41,2.24,2.755,3.21,4.0625,4.7475,5.535,1.905,1.51,1.715,2.085,2.415,2.635,2.92,1.8,5.25,10,14.75,29,42.75,55.4
2013-03-20,1818.2,1807.05,1819.13,1810.88,5.885,5.765,6.2475,6.6275,7.51,8.1375,8.475,0.84,1.125,1.4175,1.6675,2.1325,2.5225,2.875,0.345,0.385,0.4425,0.5475,0.665,0.75,0.84,-0.035,1.9925,2.4975,2.96,3.935,4.64,5.395,2.215,1.61,1.8375,2.2275,2.565,2.765,2.995,1.61,5,10,15,29,42.5,54.75
2013-03-21,1819.91,1815.4,1827.2,1819.35,6.05,6.225,6.5125,6.915,7.5225,8.1475,8.5075,1,1.1625,1.5475,1.785,2.15,2.54,2.825,0.105,0.31,0.3475,0.45,0.555,0.66,0.7525,0.515,2.4775,2.9875,3.4625,4.19,4.8475,5.615,1.84,1.575,1.7925,2.185,2.53,2.765,3.23,1.35,6,11,15.85,30,43.75,55.75
2013-03-22,1828.4,1818.9,1831.5,1819.4,6.125,6.3775,6.695,7.13,7.715,8.2775,8.62,0.92,1.1225,1.465,1.705,2.115,2.505,2.825,0.29,0.4025,0.455,0.565,0.685,0.7875,0.885,0.275,2.22,2.725,3.19,4.0425,4.725,5.5,2.065,1.63,1.85,2.24,2.57,2.795,3.065,1.24,6,11.7,16.12,30.35,43.75,56.25
2013-03-25,1829.14,1828.78,1829.34,1829.1,6.055,6.385,6.6775,7.08,7.665,8.28,8.64,0.93,1.2125,1.53,1.7525,2.16,2.55,2.855,0.17,0.335,0.375,0.47,0.58,0.68,0.765,0.27,2.4325,2.865,3.3125,4.1125,4.78,5.525,2.02,1.7,1.9125,2.27,2.6475,2.87,3.285,1.13,5,9.45,15.85,27,39,50
2013-03-26,1831,1824.81,1833.5,1829.48,6.04,6.275,6.68,7.1175,7.6475,8.1975,8.545,0.92,1.1225,1.465,1.705,2.115,2.505,2.83,0.315,0.405,0.46,0.5675,0.6875,0.7825,0.875,0.275,2.215,2.72,3.1875,4.04,4.7225,5.495,2.09,1.6525,1.8725,2.26,2.59,2.815,3.085,1.24,5.5,10.25,14.5,27,39.5,52.15
2013-03-27,1825.13,1823.55,1836.8,1833.6,6.215,6.4375,6.8325,7.21,7.645,8.285,8.68,0.935,1.1825,1.535,1.78,2.1525,2.5375,2.8425,0.31,0.425,0.4825,0.5975,0.725,0.8275,0.93,0.33,2.4125,2.9275,3.42,4.145,4.8025,5.57,2.07,1.76,1.9925,2.405,2.7475,2.99,3.28,1.11,4.75,9.63,13.75,26.5,39.25,51.25
2013-03-28,1827.27,1825,1829.51,1829.51,6.005,6.3,6.71,7.1275,7.6575,8.2275,8.615,0.8,1.1775,1.495,1.7275,2.175,2.5475,2.91,0.375,0.4025,0.49,0.585,0.7125,0.7925,0.8875,-0.185,2.035,2.625,3.0725,3.9575,4.63,5.38,2.345,1.7875,2.11,2.495,2.86,3.06,3.2925,1.11,4.75,9.63,13.75,26.5,39.25,51.25
2013-03-29,1825,1825,1826.5,1825,6.005,6.31,6.7175,7.135,7.675,8.2475,8.64,0.795,1.1825,1.495,1.725,2.18,2.55,2.9175,0.38,0.405,0.485,0.585,0.71,0.795,0.89,-0.205,2.0175,2.6075,3.065,3.9525,4.6225,5.37,2.355,1.79,2.1125,2.5,2.8725,3.0725,3.3125,1.11,4.75,9.63,13.75,26.5,39.25,51.25
2013-04-01,1822.48,1819.34,1826.4,1825,6.1,6.495,6.945,7.2475,7.7175,8.28,8.6225,0.925,1.13,1.4825,1.7125,2.1225,2.5175,2.8425,0.18,0.37,0.3625,0.455,0.565,0.6575,0.74,0.29,2.23,2.7475,3.19,4.0375,4.715,5.4875,2.08,1.64,1.88,2.2525,2.585,2.8075,3.0825,1.08,4.63,9.35,13.63,26.38,38.63,50.88
2013-04-02,1813.57,1812.84,1822.31,1822.18,6.125,6.43,6.855,7.1175,7.66,8.22,8.56,0.925,1.12,1.48,1.705,2.115,2.5025,2.825,0.315,0.4,0.46,0.565,0.685,0.7775,0.875,0.28,2.23,2.75,3.19,4.0425,4.7225,5.495,2.085,1.64,1.885,2.26,2.59,2.8125,3.085,0.96,4.44,8.94,13.49,26.38,38.88,51.44
2013-04-03,1820.5,1814,1822.95,1814.04,6.165,6.565,6.965,7.275,7.735,8.2875,8.6825,0.925,1.1175,1.4725,1.7,2.1075,2.4975,2.82,0.305,0.3975,0.4575,0.5625,0.6825,0.78,0.8725,0.3,2.225,2.74,3.1825,4.04,4.72,5.4975,2.075,1.625,1.865,2.235,2.5625,2.785,3.0575,1.02,4.5,8.98,13.88,27.5,40,51.97
2013-04-04,1828.5,1820.4,1834.38,1820.4,6.525,6.9475,7.3175,7.515,7.8625,8.335,8.73,0.8925,1.0975,1.4375,1.6725,2.0975,2.485,2.82,0.2975,0.395,0.4525,0.555,0.675,0.7725,0.865,0.14,2.21,2.7125,3.1575,4.0375,4.7225,5.5,1.99,1.605,1.84,2.225,2.49,2.78,2.97,1.23,5.25,10.38,14.5,29.25,42.75,55.75
2013-04-05,1819.73,1818.2,1836.3,1830.38,6.62,7.095,7.425,7.595,7.8475,8.3925,8.7375,0.9375,1.1175,1.4775,1.705,2.1075,2.5075,2.8275,0.5075,0.45,0.5075,0.57,0.64,0.6875,0.74,0.23,2.275,2.7825,3.2225,4.0575,4.7325,5.5025,2,1.635,1.885,2.255,2.5875,2.82,3.0975,1.2,5.13,9.75,13.88,28.13,41.63,54.63
2013-04-08,1817,1814.7,1820.5,1820.03,6.555,6.9625,7.2825,7.5225,7.805,8.35,8.66,0.8975,1.1075,1.465,1.69,2.085,2.475,2.795,0.2925,0.41,0.4625,0.565,0.685,0.7875,0.88,0.125,2.25,2.8075,3.255,4,4.6675,5.4175,2.035,1.675,1.955,2.315,2.6675,2.88,3.175,0.99,4.25,8.5,13.07,26.75,40.55,53.75
2013-04-09,1814.94,1811.05,1816.7,1816.53,6.405,6.92,7.1975,7.485,7.875,8.3675,8.7025,0.86,1.11,1.4225,1.6575,2.1125,2.51,2.8525,0.33,0.3775,0.4475,0.5425,0.6625,0.7475,0.8375,-0.08,2.0425,2.555,2.985,3.9325,4.6425,5.39,2.13,1.6225,1.8975,2.25,2.5975,2.79,3.035,0.9,4.25,8.5,13.15,27,40.25,53.25
2013-04-10,1819.7,1816.15,1824.3,1816.18,7.01,7.1225,7.3675,7.5525,7.91,8.3525,8.67,0.8425,1.1175,1.42,1.6575,2.1225,2.515,2.8675,0.3375,0.38,0.4475,0.545,0.665,0.7525,0.8375,-0.145,2.0275,2.53,2.965,3.925,4.6375,5.38,2.155,1.6375,1.9075,2.275,2.625,2.8125,3.055,0.93,4.25,8.5,13.75,27.5,41.75,54.75
2013-04-11,1823.7,1819.1,1827.3,1819.6,7.7125,7.46,7.625,7.7,8.08,8.525,8.895,0.93,1.23,1.59,1.825,2.31,2.705,3.0175,0.275,0.395,0.46,0.56,0.6825,0.7825,0.8775,0.88,2.265,2.785,3.21,4.05,4.745,5.51,1.895,1.63,1.92,2.28,2.6225,2.85,3.115,0.99,4.25,9.25,13.6,27.25,41.75,54.75
2013-04-12,1826.1,1822.55,1831.99,1829,7.65,7.43,7.6125,7.755,8.055,8.4775,8.785,0.94,1.2925,1.6525,1.905,2.36,2.7475,3.0425,0.28,0.415,0.4825,0.595,0.72,0.8275,0.9275,0.905,2.4575,2.9575,3.4225,4.13,4.7925,5.55,1.91,1.75,2.0375,2.44,2.8,3.0475,3.335,1.11,4.75,9,13.6,27.3,41.75,55.5
2013-04-15,1834.43,1826.3,1838.9,1826.8,7.72,7.69,7.8775,7.965,8.235,8.5425,8.795,0.94,1.3,1.6625,1.915,2.37,2.755,3.0475,0.28,0.415,0.4825,0.595,0.72,0.8275,0.9275,0.905,2.4675,2.9725,3.44,4.14,4.8025,5.56,1.91,1.7625,2.0475,2.455,2.815,3.0625,3.355,1.11,4.75,9.25,14,28.5,41.5,54.75
2013-04-16,1833.65,1829.7,1835.93,1833.84,7.72,7.78,7.905,7.9675,8.2925,8.585,8.8425,0.935,1.24,1.59,1.8425,2.32,2.7125,3.02,0.285,0.39,0.455,0.5575,0.6825,0.78,0.875,0.875,2.29,2.775,3.225,4.0575,4.745,5.5125,1.915,1.645,1.935,2.3025,2.65,2.885,3.1575,1.04,4.75,9.25,13.6,27.25,41.25,54.5
2013-04-17,1849.04,1832.13,1851.82,1832.13,9.61,8.2425,8.315,8.37,8.485,8.7625,9.06,1.415,1.505,1.6675,1.8675,2.4425,2.74,3.1125,0.47,0.455,0.5075,0.6125,0.7325,0.8375,0.935,2.19,2.505,2.91,3.3,4.26,4.885,5.6075,2.125,1.805,2.055,2.39,2.675,2.81,3,1.13,5,10.25,14.75,29.5,43.75,57.5
2013-04-18,1841.4,1840.07,1852.05,1848.8,8.39,8.3025,8.3375,8.4,8.625,8.7425,8.835,0.73,1.2825,1.565,1.795,2.3175,2.705,3.0925,0.375,0.3475,0.44,0.535,0.655,0.7325,0.8175,0.76,2.14,2.6475,3.055,4.1025,4.8225,5.55,2.05,1.575,1.9325,2.31,2.6775,2.8475,3.0325,1.34,5.78,10.82,15.39,30.25,44.25,58.15
2013-04-19,1837.08,1832.65,1841.62,1841.42,8.34,8.06,8.1625,8.26,8.445,8.63,8.755,0.735,1.29,1.5725,1.8025,2.3175,2.705,3.0875,0.375,0.3525,0.445,0.54,0.6625,0.7425,0.8275,0.765,2.1525,2.6625,3.07,4.1075,4.83,5.555,2.05,1.59,1.9575,2.33,2.7025,2.875,3.0625,1.17,5,9.85,14.35,29.25,43,57.65
2013-04-22,1839.15,1836.33,1845.18,1836.9,7.72,7.88,8.0775,8.1625,8.4175,8.6675,8.8725,0.76,1.28,1.545,1.795,2.31,2.7,3.085,0.35,0.335,0.4175,0.515,0.635,0.71,0.79,0.73,2.1275,2.6025,3.0525,4.095,4.82,5.55,2.085,1.605,1.9425,2.3225,2.68,2.86,3.045,1.27,4.75,9.35,14.1,29.25,42.75,55.75
2013-04-23,1838.15,1833.65,1843.35,1838.6,8.035,7.7825,7.925,8.09,8.3825,8.7,8.995,1.455,1.585,1.7875,2.0375,2.7075,3.05,3.4725,0.475,0.47,0.5275,0.6375,0.7675,0.88,0.99,2.28,2.685,3.15,3.63,4.7325,5.4225,6.22,2.13,1.87,2.0975,2.435,2.7,2.8175,2.9875,1.01,4.75,9.55,14.4,28.75,42.25,55.75
2013-04-24,1836.6,1831.94,1840.5,1837.4,7.825,7.6225,7.8,7.965,8.24,8.5775,8.8225,1.37,1.7025,1.93,2.21,2.8825,3.23,3.655,0.48,0.5,0.5625,0.685,0.8275,0.9475,1.065,2.08,2.9,3.4175,3.9775,5.055,5.75,6.5575,2.19,2.0225,2.29,2.675,2.97,3.095,3.2725,0.98,4.5,9.5,14.25,29.35,42.75,56.75
2013-04-25,1831.1,1828.1,1836.1,1835.8,7.43,7.2,7.38,7.525,8.005,8.3475,8.6175,1.41,1.75,1.955,2.22,2.8825,3.2225,3.6425,0.49,0.5175,0.575,0.7,0.8375,0.9575,1.075,2.075,2.98,3.465,4,5.0525,5.735,6.54,2.25,2.0875,2.335,2.705,2.9875,3.11,3.2875,0.93,4,8.9,13.85,28.5,43,56.5
