Fecha,"USDMXN Curncy PX_LAST","USDMXN Curncy PX_LOW","USDMXN Curncy PX_HIGH","USDMXN Curncy PX_OPEN","USDMXNV1W Curncy PX_LAST","USDMXNV1M Curncy PX_LAST","USDMXNV2M Curncy PX_LAST","USDMXNV3M Curncy PX_LAST","USDMXNV6M Curncy PX_LAST","USDMXNV9M Curncy PX_LAST","USDMXNV1Y Curncy PX_LAST","USDMXN25R1W Curncy PX_LAST","USDMXN25R1M Curncy PX_LAST","USDMXN25R2M Curncy PX_LAST","USDMXN25R3M Curncy PX_LAST","USDMXN25R6M Curncy PX_LAST","USDMXN25R9M Curncy PX_LAST","USDMXN25R1Y Curncy PX_LAST","USDMXN25B1W Curncy PX_LAST","USDMXN25B1M Curncy PX_LAST","USDMXN25B2M Curncy PX_LAST","USDMXN25B3M Curncy PX_LAST","USDMXN25B6M Curncy PX_LAST","USDMXN25B9M Curncy PX_LAST","USDMXN25B1Y Curncy PX_LAST","USDMXN10R1W Curncy PX_LAST","USDMXN10R1M Curncy PX_LAST","USDMXN10R2M Curncy PX_LAST","USDMXN10R3M Curncy PX_LAST","USDMXN10R6M Curncy PX_LAST","USDMXN10R9M Curncy PX_LAST","USDMXN10R1Y Curncy PX_LAST","USDMXN10B1W Curncy PX_LAST","USDMXN10B1M Curncy PX_LAST","USDMXN10B2M Curncy PX_LAST","USDMXN10B3M Curncy PX_LAST","USDMXN10B6M Curncy PX_LAST","USDMXN10B9M Curncy PX_LAST","USDMXN10B1Y Curncy PX_LAST","MXN1W Curncy PX_LAST","MXN1M Curncy PX_LAST","MXN2M Curncy PX_LAST","MXN3M Curncy PX_LAST","MXN6M Curncy PX_LAST","MXN9M Curncy PX_LAST","MXN12M Curncy PX_LAST"
2011-04-01,11.8385,11.8265,11.9211,11.9048,7.452,8.292,9.045,9.79,11.153,12.005,12.563,1.8275,2.24,2.9,3.425,4.3725,4.4425,4.5325,0.3575,0.4275,0.51,0.6225,0.76,0.8175,0.8925,3.27,4.0225,5.325,6.3625,8.1425,8.38,8.625,1.155,1.445,1.635,2.0375,2.5075,2.69,2.92,78.5,325,665,962.5,2065,3226.25,4682
2011-04-04,11.8499,11.8202,11.872,11.8383,7.515,8.363,9.038,9.74,10.923,11.9575,12.465,1.8275,2.2825,2.9275,3.3725,4.3675,4.4375,4.5375,0.3475,0.4325,0.52,0.6075,0.76,0.82,0.8975,3.33,4.1225,5.365,6.295,8.1325,8.36,8.6075,1.15,1.4725,1.65,2.0225,2.4925,2.675,2.9125,77.5,325,655,965,2055,3275,4662.75
2011-04-05,11.8181,11.8075,11.8717,11.8498,7.43,7.975,8.763,9.427,10.745,11.8,12.2,1.815,2.265,2.7825,3.2625,4.2925,4.405,4.495,0.395,0.425,0.5025,0.5925,0.7475,0.815,0.89,3.23,4.0875,5.1025,6.0925,8.005,8.31,8.555,1.2825,1.4475,1.655,2.0225,2.4875,2.67,2.9075,82.5,360,687.5,1012.5,2125,3360,4804.52
2011-04-06,11.8064,11.7732,11.824,11.8183,7.193,7.898,8.655,9.347,10.648,11.735,12.153,1.7125,2.2225,2.7775,3.2425,4.2775,4.3925,4.4825,0.3775,0.4525,0.575,0.6625,0.845,0.8975,0.9625,3.045,3.995,5.07,6.0625,7.995,8.315,8.5725,1.065,1.35,1.5375,1.905,2.27,2.445,2.675,82.5,353,682.5,1000,2155,3345,4655
2011-04-07,11.773,11.762,11.8261,11.8064,7.193,7.81,8.587,9.295,10.515,11.39,12.025,1.705,2.225,2.77,3.25,4.28,4.3925,4.485,0.38,0.465,0.5725,0.665,0.85,0.905,0.965,3.03,3.98,5.0725,6.065,8.005,8.3225,8.58,1.07,1.345,1.5275,1.9,2.235,2.405,2.65,82,355,727.5,1040,2199.67,3385,4705
2011-04-08,11.7305,11.7108,11.7766,11.773,7.825,7.875,8.612,9.288,10.445,11.3125,11.94,1.715,2.22,2.7625,3.2675,4.055,4.3925,4.485,0.39,0.46,0.565,0.6725,0.705,0.905,0.97,3.035,3.98,5.07,6.075,7.67,8.33,8.59,1.125,1.34,1.52,1.9025,2.015,2.4,2.645,80.5,345,707.5,1035,2190.42,3365,4755.69
2011-04-11,11.7496,11.7169,11.776,11.76,7.895,7.903,8.578,9.165,10.347,11.3175,11.93,1.4675,2.04,2.6475,3.21,4.1325,4.3625,4.445,0.3775,0.435,0.52,0.6425,0.765,0.855,0.9,2.595,3.5825,4.8525,5.8275,7.77,8.055,8.2825,1.165,1.32,1.535,1.85,2.165,2.2925,2.49,82,353,710.25,1050.25,2201.25,3405,4718.75
2011-04-12,11.8381,11.745,11.844,11.7496,7.99,8.135,8.752,9.415,10.49,11.335,11.952,1.5725,2.0175,2.655,3.125,4.23,4.3375,4.4275,0.3825,0.4375,0.5575,0.645,0.825,0.855,0.91,2.775,3.5425,4.74,5.685,7.7275,8.0075,8.235,1.145,1.3275,1.555,1.8825,2.1775,2.315,2.515,82,379.25,722.5,1070,2225,3495,4836.5
2011-04-13,11.7756,11.7629,11.8543,11.8381,8.003,8.095,8.618,9.4,10.458,11.3675,11.952,1.695,2.0425,2.66,3.135,4.2275,4.3325,4.4125,0.395,0.4425,0.5575,0.645,0.8275,0.86,0.91,2.995,3.5975,4.775,5.7225,7.7325,8.005,8.2275,1.1775,1.36,1.565,1.905,2.205,2.345,2.545,119.5,365,707.5,1070,2255,3495,4825
2011-04-14,11.7125,11.709,11.828,11.7757,8.095,8.097,8.802,9.388,10.427,11.3625,11.875,1.6775,2.0375,2.6475,3.1475,4.2375,4.33,4.42,0.3975,0.44,0.555,0.64,0.8225,0.845,0.8975,2.965,3.5675,4.715,5.7025,7.695,7.94,8.1625,1.19,1.36,1.5725,1.89,2.19,2.3025,2.505,81.5,350,725,1057.5,2225,3457.5,4795
2011-04-15,11.6631,11.6623,11.7526,11.7128,7.788,8.235,8.825,9.398,10.455,11.32,11.878,1.6925,2.045,2.66,3.16,4.1225,4.34,4.4125,0.3925,0.44,0.555,0.64,0.7675,0.84,0.8925,3,3.5875,4.73,5.7025,7.655,7.935,8.1325,1.1525,1.3375,1.565,1.88,2.155,2.275,2.47,78.5,335,697.5,1030,2175,3400,4752.25
2011-04-18,11.7528,11.654,11.8206,11.667,8.425,8.75,9.253,9.698,10.645,11.5225,12.058,2.0025,2.05,2.585,3.09,4.1375,4.2525,4.3525,0.4275,0.45,0.5575,0.645,0.815,0.8575,0.92,3.545,3.5875,4.615,5.6175,7.605,7.885,8.1425,1.205,1.44,1.645,1.985,2.285,2.435,2.6475,79.5,345.5,705,1055,2225,3465,4793
2011-04-19,11.6792,11.6648,11.7942,11.7527,7.38,8.52,9.075,9.628,10.597,11.5125,11.995,1.9975,2.0425,2.5825,3.0925,4.14,4.26,4.3625,0.4075,0.445,0.5525,0.6375,0.805,0.8375,0.9,3.54,3.55,4.575,5.565,7.535,7.81,8.0525,1.08,1.3925,1.6175,1.945,2.235,2.365,2.5675,79.5,345,722.5,1052.5,2235,3485,4876.77
2011-04-20,11.5935,11.5913,11.6936,11.6782,7.432,8.49,8.945,9.625,10.477,11.3575,11.89,1.7525,1.88,2.545,2.8525,3.92,4.1475,4.2675,0.3925,0.435,0.5475,0.61,0.77,0.82,0.885,3.095,3.2575,4.5125,5.1325,7.1325,7.61,7.905,1.1,1.395,1.6175,1.9725,2.2825,2.385,2.5775,78,333.25,698.75,1040,2205,3475,4765
2011-04-21,11.6133,11.5665,11.6447,11.5935,7.822,8.477,9.08,9.657,10.6,11.4675,12.007,1.7525,1.8125,2.45,2.7275,3.7825,4.0975,4.24,0.4,0.4325,0.5425,0.605,0.7575,0.815,0.88,3.095,3.155,4.345,4.9175,6.88,7.5025,7.8125,1.155,1.3925,1.63,1.9675,2.29,2.39,2.5825,75.5,332.75,690,1030,2195,3455,4774
2011-04-22,11.6048,11.5987,11.6202,11.6133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,332.5,690,1030,2195,NULL,4755
2011-04-25,11.6039,11.5848,11.639,11.6048,7.967,8.712,9.148,9.688,10.7,11.5325,12.045,1.6,1.71,2.355,2.6925,3.7925,4.0925,4.2425,0.39,0.435,0.5425,0.605,0.76,0.82,0.8875,2.83,2.9525,4.12,4.8025,6.8675,7.4725,7.82,1.165,1.4225,1.665,1.995,2.3125,2.43,2.6125,70.75,318.75,662.5,1012.5,2185,3465,4779
2011-04-26,11.5779,11.5655,11.6412,11.6039,8.102,8.71,9.205,9.775,10.685,11.5425,12.045,1.57,1.6675,2.2225,2.685,3.7025,4.0025,4.1575,0.385,0.4275,0.525,0.6,0.7475,0.805,0.875,2.78,2.89,3.9025,4.79,6.705,7.305,7.66,1.175,1.4075,1.65,1.99,2.325,2.42,2.605,71,350,657.5,1000,2137.5,3460,4765
2011-04-27,11.5238,11.5204,11.5998,11.5779,8.507,8.92,9.403,10.017,10.908,11.7025,12.15,1.5975,1.6725,2.22,2.68,3.69,3.9875,4.1525,0.4025,0.4325,0.6175,0.695,0.8275,0.905,0.9825,2.825,2.895,3.9,4.7875,6.7075,7.305,7.685,1.23,1.76,1.94,2.3125,2.63,2.77,2.9875,77,349,672.5,1007.5,2175,3470,4779
2011-04-28,11.5585,11.5023,11.5895,11.5238,8.62,8.985,9.563,10.087,10.952,11.7025,12.16,1.5875,1.6725,2.2375,2.6775,3.685,3.99,4.1675,0.3975,0.43,0.605,0.685,0.815,0.8975,0.98,2.805,2.9075,3.94,4.795,6.7125,7.33,7.715,1.235,1.72,1.92,2.29,2.61,2.75,2.975,75.5,337.5,697.5,1005,2157.5,3455,4790
2011-04-29,11.4959,11.4936,11.5716,11.5583,8.788,9.025,9.615,10.122,10.952,11.725,12.165,1.5975,1.6675,2.23,2.675,3.6825,3.9825,4.1575,0.4075,0.4375,0.5975,0.6775,0.81,0.8925,0.9725,2.825,2.895,3.9225,4.795,6.7175,7.33,7.7225,1.255,1.72,1.9,2.275,2.595,2.7375,2.96,69.25,320,665,976.25,2107.5,3403.5,4723.75
2011-05-02,11.5259,11.48,11.5337,11.5034,8.585,9.017,9.61,10.125,10.92,11.71,12.135,1.5325,1.605,2.09,2.6125,3.635,3.9275,4.075,0.3975,0.4325,0.5675,0.655,0.79,0.875,0.95,2.71,2.7975,3.6975,4.7175,6.67,7.27,7.6325,1.25,1.6725,1.8725,2.2425,2.5775,2.735,2.9575,70.5,345,651.25,975.5,2075,3375,4685
2011-05-03,11.571,11.5111,11.5935,11.5258,9.15,9.233,9.813,10.265,11.09,11.855,12.22,1.5525,1.635,2.11,2.6175,3.6175,3.93,4.095,0.4025,0.44,0.53,0.62,0.7725,0.8625,0.95,2.755,2.875,3.77,4.7675,6.69,7.3275,7.715,1.26,1.55,1.7725,2.1725,2.555,2.715,2.95,72.5,348.5,670,1002.5,2120,3390.75,4731.5
2011-05-04,11.644,11.5482,11.6606,11.571,9.667,9.458,9.83,10.33,11.115,11.86,12.257,1.8325,1.81,2.1625,2.6775,3.6675,3.91,4.1575,0.465,0.475,0.54,0.635,0.7825,0.865,0.96,3.2325,3.1725,3.855,4.8725,6.7775,7.295,7.835,1.435,1.655,1.805,2.2275,2.5725,2.745,2.945,72.75,341.25,672.5,1032.5,2115,3424,4757.25
2011-05-05,11.7289,11.632,11.7644,11.6442,9.763,9.86,10.22,10.555,11.327,12.005,12.43,2.1025,2.0375,2.295,2.725,3.6975,3.9575,4.2025,0.48,0.485,0.56,0.645,0.805,0.8875,0.975,3.7325,3.615,4.115,4.975,6.785,7.31,7.84,1.47,1.7025,1.88,2.2675,2.65,2.825,3.005,73.5,340,700.5,1028.75,2125,3386.5,4757.5
2011-05-06,11.637,11.5781,11.7412,11.7291,9.532,9.708,10.033,10.395,11.182,11.9,12.257,1.9825,2.055,2.34,2.745,3.71,3.9675,4.235,0.4425,0.4825,0.565,0.65,0.8175,0.8975,0.99,3.525,3.625,4.185,5.0025,6.8025,7.33,7.8875,1.36,1.6775,1.855,2.265,2.67,2.83,3.0175,75.75,341.5,688.5,1031,2124,3365,4724.25
2011-05-09,11.6089,11.5945,11.6683,11.6253,9.212,9.358,9.785,10.278,11.073,11.7675,12.128,1.96,2.0125,2.29,2.6975,3.69,3.9475,4.2125,0.435,0.4675,0.5475,0.63,0.79,0.875,0.97,3.485,3.56,4.1,4.93,6.805,7.3325,7.8875,1.34,1.6275,1.8225,2.215,2.595,2.765,2.955,79.75,370,687.5,1037.5,2155,3413.25,4740
2011-05-10,11.5459,11.5458,11.649,11.6087,9.087,9.182,9.515,10.05,10.96,11.595,12.038,1.925,2.01,2.275,2.7,3.6375,3.915,4.1925,0.4225,0.47,0.54,0.625,0.78,0.8625,0.96,3.4225,3.545,4.0625,4.9275,6.7225,7.29,7.8825,1.2775,1.6,1.77,2.1775,2.5675,2.725,2.91,82,365,693.25,1043.75,2156.5,3414.75,4756.5
2011-05-11,11.6479,11.5333,11.6879,11.5459,9.465,9.257,9.69,10.153,10.98,11.6175,12.058,1.935,2.0125,2.3025,2.7175,3.6325,3.905,4.1625,0.445,0.4575,0.65,0.715,0.8325,0.9025,0.985,3.42,3.46,4.005,4.8075,6.535,7.0725,7.605,1.335,1.9125,2.0525,2.3775,2.6775,2.82,2.985,82.5,354.5,697.5,1060,2145,3431,4759.5
2011-05-12,11.6255,11.622,11.7297,11.6479,9.722,9.52,9.762,10.17,11.06,11.74,12.237,1.93,2.105,2.4625,2.8775,3.75,3.9825,4.2075,0.445,0.465,0.6575,0.725,0.845,0.91,0.985,3.41,3.6325,4.2825,5.095,6.74,7.21,7.6825,1.3625,1.9125,2.0625,2.3775,2.67,2.82,2.98,85.5,360,725,1040,2145,3414.5,4755
2011-05-13,11.7278,11.6129,11.7862,11.6255,10.307,10.288,10.345,10.558,11.265,12.0075,12.388,2.0775,2.325,2.485,2.9525,3.8675,4.065,4.2675,0.475,0.4875,0.6925,0.7625,0.885,0.9425,1.015,3.665,3.975,4.3075,5.2175,6.9375,7.35,7.78,1.3975,2.04,2.1475,2.4375,2.725,2.865,3.0375,85.5,355,711.25,1042.5,2135,3445,4795
2011-05-16,11.7727,11.6909,11.7789,11.7428,10.9,10.56,10.61,10.765,11.333,11.91,12.44,2.3125,2.43,2.6325,3.0775,3.9975,4.1725,4.3325,0.4925,0.495,0.6975,0.765,0.89,0.95,1.02,4.1,4.19,4.585,5.45,7.1825,7.55,7.915,1.435,2.0475,2.17,2.465,2.73,2.875,3.04,89.5,385,710,1050,2145,3480,4795
2011-05-17,11.716,11.7131,11.7921,11.7694,10.693,10.53,10.58,10.74,11.278,11.9075,12.343,2.37,2.5375,2.825,3.195,4.045,4.21,4.3325,0.49,0.5075,0.7275,0.7875,0.9,0.9575,1.025,4.1925,4.3775,4.9325,5.675,7.2775,7.63,7.935,1.5525,2.085,2.205,2.5375,2.8275,2.955,3.0975,90,378,709,1050.5,2175,3451,4822.25
2011-05-18,11.7056,11.7029,11.7588,11.716,10.622,10.25,10.347,10.49,10.97,11.68,12.192,2.5475,2.4725,2.8025,3.195,4.0475,4.2075,4.3425,0.5375,0.5175,0.72,0.785,0.9,0.955,1.025,4.5,4.2575,4.885,5.67,7.2825,7.635,7.9525,1.605,2.0725,2.15,2.5025,2.7825,2.91,3.08,88,362.5,701.25,1047.5,2125,3420.5,4785
2011-05-19,11.6295,11.6186,11.7261,11.7056,10.132,9.87,10.135,10.315,10.833,11.585,12.073,2.3025,2.4475,2.84,3.1925,3.9975,4.1875,4.3375,0.475,0.4975,0.6925,0.755,0.8675,0.9275,1.0025,4.19,4.2925,5.0225,5.7325,7.285,7.69,8.04,1.4675,1.9325,2.0625,2.4,2.675,2.815,2.99,100.5,358.5,707.5,1017.5,2095,3343.5,4755
2011-05-20,11.6473,11.5954,11.6911,11.6295,10.118,9.745,9.97,10.195,10.75,11.49,11.972,2.3225,2.4175,2.8125,3.1825,3.9625,4.1275,4.2775,0.47,0.4925,0.6825,0.7475,0.86,0.9175,0.985,4.215,4.225,4.9675,5.7,7.1975,7.565,7.9225,1.4125,1.9,2.025,2.36,2.645,2.78,2.95,85.5,361,700,1012.5,2085,3348.75,4735
2011-05-23,11.7455,11.6328,11.7523,11.6467,10.185,10.16,10.227,10.362,10.895,11.5925,12.097,2.3525,2.4125,2.785,3.165,3.9725,4.105,4.2775,0.4775,0.49,0.6975,0.765,0.8725,0.93,1.005,4.3,4.255,4.94,5.6775,7.215,7.51,7.865,1.505,1.9975,2.1225,2.445,2.7475,2.875,3.0375,87.5,400,712.5,1032.5,2019.88,3395,4765
2011-05-24,11.6922,11.6758,11.7491,11.7455,9.45,9.94,10.042,10.19,10.808,11.4825,11.993,2.2175,2.4325,2.8275,3.2375,4.0075,4.1425,4.315,0.455,0.495,0.7,0.765,0.88,0.935,1.005,4.03,4.2475,5,5.7975,7.2825,7.59,7.9725,1.3925,1.96,2.0725,2.3975,2.695,2.82,2.9925,87.5,389.5,707.5,1026.25,2085,3335,4770
2011-05-25,11.6704,11.6679,11.7335,11.6922,9.798,9.878,9.925,10.218,10.735,11.4725,12,2.465,2.3925,2.7975,3.2175,3.9975,4.1825,4.3375,0.56,0.5075,0.7075,0.785,0.8875,0.945,1.015,4.4375,4.1825,4.945,5.765,7.265,7.65,8.0225,1.6925,2.0625,2.1225,2.4675,2.7375,2.865,3.035,88.5,365,687.5,1017.5,2031.07,3293.5,4725
2011-05-26,11.6682,11.6345,11.7155,11.6708,9.073,9.44,9.725,10.025,10.62,11.3475,11.91,2.0025,2.3475,2.785,3.23,3.9775,4.135,4.3175,0.435,0.4825,0.6775,0.745,0.8575,0.9125,0.985,3.625,4.1,4.9275,5.78,7.225,7.5825,7.9925,1.385,1.88,2,2.33,2.62,2.75,2.925,84.5,355,667.5,1000,2034.21,3247.5,4658.5
2011-05-27,11.6035,11.5948,11.6874,11.6682,9.217,9.455,9.653,9.985,10.532,11.3,11.825,2.0025,2.3475,2.785,3.23,3.975,4.135,4.3325,0.445,0.4825,0.6725,0.745,0.855,0.915,0.995,3.63,4.105,4.94,5.795,7.2525,7.61,8.03,1.425,1.88,1.9925,2.33,2.625,2.76,2.945,82.5,347,687.5,990,2020,3216.25,4642.5
2011-05-30,11.6084,11.5981,11.6315,11.6304,8.988,9.4,9.642,9.995,10.56,11.3275,11.815,2.02,2.325,2.7675,3.22,3.9675,4.1225,4.3025,0.4375,0.475,0.5825,0.66,0.7725,0.835,0.9225,3.75,4.18,5.005,5.8475,7.2825,7.62,8,1.515,1.6025,1.765,2.1,2.4325,2.575,2.75,81.5,350,687.5,990,2020,3187.5,4655
2011-05-31,11.5693,11.5535,11.6143,11.6083,8.76,9.227,9.583,9.95,10.648,11.35,11.933,2.04,2.2875,2.775,3.2275,3.985,4.1475,4.325,0.425,0.48,0.5925,0.665,0.775,0.8325,0.9025,3.7175,3.97,4.8825,5.7575,7.22,7.58,7.9925,1.33,1.585,1.7225,2.0575,2.345,2.475,2.645,82,380,685,992.5,1998.5,3221.5,4645
2011-06-01,11.7091,11.546,11.7097,11.5693,9.355,9.352,9.605,9.945,10.673,11.3875,11.972,2.14,2.315,2.7825,3.21,3.9775,4.1925,4.3425,0.45,0.4725,0.5925,0.6575,0.76,0.8125,0.8775,3.945,3.995,4.855,5.665,7.11,7.5325,7.865,1.455,1.5925,1.72,2.025,2.295,2.42,2.57,75.5,350.5,668.75,1002.5,2015,3215,4595
2011-06-02,11.632,11.6294,11.7265,11.7091,9.512,9.26,9.62,10.017,10.725,11.47,12.035,2.465,2.4375,2.8375,3.295,4.0575,4.21,4.3425,0.5525,0.48,0.55,0.6175,0.7175,0.765,0.825,4.4975,4.2525,4.9825,5.83,7.2525,7.57,7.8675,1.78,1.475,1.615,1.905,2.18,2.295,2.425,74,325,682.5,967.5,1991.67,3181.25,4580
2011-06-03,11.6638,11.6237,11.7266,11.632,9.195,9.1,9.498,9.847,10.695,11.3775,11.96,2.1275,2.4675,2.85,3.2925,4.0475,4.2125,4.3675,0.3875,0.49,0.55,0.6225,0.7325,0.7875,0.86,4.035,4.28,5.005,5.86,7.325,7.725,8.1,1.305,1.4225,1.5475,1.89,2.17,2.28,2.455,75.5,327,681.25,960,1985,3187,4550
2011-06-06,11.7469,11.6473,11.7651,11.6557,9.185,9.208,9.533,9.887,10.698,11.4525,12.05,2.2225,2.4675,2.8475,3.2925,4.06,4.22,4.3675,0.4425,0.4875,0.5525,0.6225,0.7375,0.79,0.8575,4.065,4.2725,4.9875,5.8425,7.32,7.675,8.025,1.32,1.4425,1.5675,1.9,2.195,2.32,2.49,80.5,345,675,975,1985,3180.5,4535
2011-06-07,11.7569,11.6887,11.7771,11.7469,9.193,9.343,9.767,9.94,10.825,11.66,12.195,2.22,2.47,2.915,3.28,4.0525,4.2125,4.3575,0.445,0.4925,0.5775,0.6425,0.76,0.82,0.89,4.0375,4.3,5.1525,5.8725,7.3725,7.7325,8.0875,1.3675,1.5075,1.6325,1.9775,2.3025,2.435,2.6125,82.5,370,691.75,1004,2015,3208.5,4542
2011-06-08,11.8453,11.7532,11.8473,11.7569,9.77,9.66,9.858,10.067,10.89,11.65,12.19,2.3825,2.575,2.9875,3.325,4.0575,4.2525,4.42,0.4675,0.5,0.5675,0.625,0.73,0.7875,0.855,4.29,4.4225,5.205,5.87,7.295,7.7,8.09,1.365,1.47,1.57,1.895,2.1775,2.3,2.475,85,370.5,705,1045,2105,3244.25,4561
2011-06-09,11.773,11.7642,11.8571,11.8453,9.75,9.6,9.865,10.06,10.82,11.6025,12.153,2.2675,2.5375,3.015,3.3775,4.0775,4.2525,4.405,0.4025,0.4925,0.565,0.625,0.725,0.78,0.8475,4.31,4.39,5.265,5.9725,7.3275,7.695,8.05,1.3575,1.4475,1.57,1.8775,2.1725,2.285,2.445,84.5,356,722.5,1012.5,2075,3199.25,4535
2011-06-10,11.9065,11.7666,11.9083,11.773,9.953,9.665,9.92,10.042,10.792,11.58,12.075,2.275,2.5125,2.99,3.375,4.07,4.24,4.395,0.4575,0.5,0.575,0.64,0.745,0.8,0.875,4.12,4.3625,5.2575,6.045,7.4125,7.7475,8.11,1.4075,1.49,1.6175,1.92,2.22,2.365,2.54,85.5,360.5,727.5,1045,2105,3253,4591.5
2011-06-13,11.8583,11.8438,11.9199,11.8608,9.865,9.83,9.977,10.09,10.765,11.4825,12.017,2.1975,2.5375,3.005,3.3825,4.0875,4.2525,4.395,0.45,0.5025,0.58,0.645,0.745,0.8,0.865,4,4.395,5.265,6.01,7.3775,7.725,8.065,1.42,1.5325,1.64,1.9425,2.23,2.35,2.505,86.5,361,715,1045,2128.75,3253.5,4568.5
2011-06-14,11.7972,11.7699,11.8688,11.858,9.605,9.528,9.677,9.878,10.655,11.395,11.935,2.15,2.445,2.95,3.2575,4.0575,4.2275,4.38,0.4825,0.4925,0.575,0.63,0.7425,0.7975,0.8625,3.9225,4.2375,5.17,5.7875,7.3275,7.68,8.045,1.5475,1.5225,1.6325,1.9375,2.24,2.355,2.505,85.5,375.75,705,1067.5,2110,3235,4535
2011-06-15,11.9152,11.7874,11.9448,11.7972,10.735,10.157,10.185,10.36,10.993,11.7375,12.208,2.26,2.5275,2.99,3.3425,4.0875,4.245,4.39,0.51,0.5175,0.5875,0.655,0.77,0.825,0.895,4.105,4.4175,5.28,5.9875,7.4475,7.79,8.1525,1.6325,1.6025,1.6825,2.0175,2.3425,2.465,2.63,86.5,365,712,1077.5,2135,3299.5,4555
2011-06-16,11.9515,11.9002,12.0173,11.9152,11.873,10.917,10.993,10.977,11.355,12.0025,12.433,2.28,2.5625,3.0275,3.3525,4.1075,4.2625,4.4175,0.495,0.505,0.6025,0.6625,0.765,0.8175,0.89,4.16,4.4625,5.325,5.9775,7.4275,7.7575,8.1025,1.62,1.64,1.765,2.085,2.3675,2.4675,2.62,84.5,357.25,742.5,1072.5,2145,3293.5,4575
2011-06-17,11.9023,11.8841,11.9972,11.9515,11.337,10.505,10.74,10.825,11.217,11.79,12.235,2.1825,2.5475,2.93,3.2775,4.045,4.2275,4.3825,0.4625,0.505,0.575,0.635,0.7425,0.7975,0.8725,3.97,4.43,5.17,5.845,7.315,7.705,8.06,1.51,1.575,1.6875,2.02,2.29,2.4,2.55,82.5,350,720,1065,2145,3281,4555
2011-06-20,11.867,11.8565,11.9606,11.8987,10.465,10.455,10.675,10.792,11.225,11.7725,12.163,2.135,2.38,2.85,3.2675,4.0325,4.2175,4.3675,0.46,0.49,0.6075,0.675,0.78,0.835,0.9025,3.92,4.1475,5.0175,5.8225,7.27,7.66,8.0125,1.515,1.695,1.815,2.1375,2.4125,2.51,2.65,80.5,344.25,705,1055,2135,3269,4545
2011-06-21,11.7775,11.7765,11.8836,11.867,10.218,10.212,10.33,10.533,11.07,11.64,12.063,2.07,2.185,2.7575,3.2325,3.9725,4.185,4.35,0.4575,0.4825,0.63,0.6975,0.8,0.86,0.93,3.8125,3.8175,4.8625,5.7575,7.17,7.615,7.9925,1.5175,1.77,1.895,2.2125,2.4875,2.59,2.7325,76.5,356.25,685,1035,2105,3242.5,4528.25
2011-06-22,11.7945,11.7468,11.8246,11.7775,10.138,10.03,10.22,10.448,11,11.535,12.035,2.2525,2.2475,2.685,3.2175,3.9275,4.1825,4.3575,0.515,0.49,0.6275,0.705,0.8025,0.8625,0.9325,4.125,3.9125,4.735,5.7225,7.0925,7.595,7.975,1.6375,1.8125,1.885,2.2275,2.4875,2.5975,2.7375,79.5,350,685,1045,2119.99,3257.25,4499.25
2011-06-23,11.8625,11.7917,11.9318,11.7945,10.88,10.233,10.523,10.743,11.175,11.7125,12.115,2.2925,2.265,2.8475,3.255,3.9475,4.2,4.365,0.5225,0.48,0.6075,0.6725,0.77,0.8275,0.9,4.185,3.945,5,5.7925,7.1175,7.615,7.98,1.685,1.6725,1.82,2.1225,2.4,2.5,2.63,89.5,338.25,700,1017.5,2103.17,3232.25,4505
2011-06-24,11.9001,11.8375,11.9164,11.8625,9.927,9.91,10.252,10.455,10.935,11.555,12.065,2.1675,2.23,2.815,3.2275,3.9275,4.1875,4.3525,0.4525,0.48,0.59,0.6575,0.7575,0.8175,0.8825,3.975,3.87,4.93,5.73,7.09,7.595,7.975,1.4575,1.6225,1.76,2.07,2.335,2.44,2.58,74.5,327,677.5,1017.5,2085,3239.5,4435
2011-06-27,11.8904,11.8684,11.9464,11.8684,9.925,10.2,10.462,10.665,11.13,11.6875,12.13,2.1525,2.245,2.8,3.235,3.9675,4.1875,4.37,0.4475,0.49,0.6,0.67,0.78,0.845,0.9275,3.935,3.93,4.9575,5.8175,7.2575,7.725,8.1375,1.44,1.675,1.81,2.15,2.4475,2.56,2.72,65.5,307,646.25,987.5,2035,3140.5,4395
2011-06-28,11.8067,11.8039,11.9128,11.8908,9.69,9.885,10.083,10.358,10.875,11.4975,11.985,2.1025,2.18,2.725,3.185,3.9275,4.1275,4.295,0.44,0.48,0.5875,0.665,0.7775,0.8425,0.92,3.845,3.8475,4.865,5.765,7.2275,7.665,8.065,1.4275,1.6475,1.7875,2.15,2.46,2.57,2.74,56.75,295,646.25,971.25,2022.5,3130,4323
2011-06-29,11.7538,11.7497,11.8277,11.8067,9.495,9.56,9.862,10.122,10.698,11.3525,11.86,2.1375,2.0825,2.525,2.9825,3.8725,4.02,4.175,0.48,0.465,0.575,0.64,0.7625,0.815,0.885,3.91,3.6375,4.45,5.3225,7.0025,7.335,7.715,1.5475,1.6325,1.77,2.0875,2.4225,2.52,2.675,58.5,321,653,990,2050,3157.25,4365
