Fecha,"EURMXN Curncy PX_LAST","EURMXN Curncy PX_LOW","EURMXN Curncy PX_HIGH","EURMXN Curncy PX_OPEN","EURMXNV1W Curncy PX_LAST","EURMXNV1M Curncy PX_LAST","EURMXNV2M Curncy PX_LAST","EURMXNV3M Curncy PX_LAST","EURMXNV6M Curncy PX_LAST","EURMXNV9M Curncy PX_LAST","EURMXNV1Y Curncy PX_LAST","EURMXN25R1W Curncy PX_LAST","EURMXN25R1M Curncy PX_LAST","EURMXN25R2M Curncy PX_LAST","EURMXN25R3M Curncy PX_LAST","EURMXN25R6M Curncy PX_LAST","EURMXN25R9M Curncy PX_LAST","EURMXN25R1Y Curncy PX_LAST","EURMXN25B1W Curncy PX_LAST","EURMXN25B1M Curncy PX_LAST","EURMXN25B2M Curncy PX_LAST","EURMXN25B3M Curncy PX_LAST","EURMXN25B6M Curncy PX_LAST","EURMXN25B9M Curncy PX_LAST","EURMXN25B1Y Curncy PX_LAST","EURMXN10R1W Curncy PX_LAST","EURMXN10R1M Curncy PX_LAST","EURMXN10R2M Curncy PX_LAST","EURMXN10R3M Curncy PX_LAST","EURMXN10R6M Curncy PX_LAST","EURMXN10R9M Curncy PX_LAST","EURMXN10R1Y Curncy PX_LAST","EURMXN10B1W Curncy PX_LAST","EURMXN10B1M Curncy PX_LAST","EURMXN10B2M Curncy PX_LAST","EURMXN10B3M Curncy PX_LAST","EURMXN10B6M Curncy PX_LAST","EURMXN10B9M Curncy PX_LAST","EURMXN10B1Y Curncy PX_LAST","EURMXN1W Curncy PX_LAST","EURMXN1M Curncy PX_LAST","EURMXN2M Curncy PX_LAST","EURMXN3M Curncy PX_LAST","EURMXN6M Curncy PX_LAST","EURMXN9M Curncy PX_LAST","EURMXN12M Curncy PX_LAST"
2012-11-19,16.7295,16.6881,16.7631,16.7312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,132.6705,549.2277,1148.5302,1701.6409,3434.3337,5241.207,7062.7012
2012-11-20,16.6681,16.6624,16.7699,16.7284,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131.7641,567.5909,1130.5676,1739.7845,3416.7114,5175.1914,7060.0898
2012-11-21,16.7551,16.6001,16.7564,16.6681,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124.7057,559.8755,1135.1241,1673.0461,3415.9314,5187.0117,7015.6387
2012-11-22,16.7956,16.7212,16.8009,16.7545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123.8038,558.3269,1137.9384,1679.0356,3428.1682,5200.4883,7037.5527
2012-11-23,16.818,16.7691,16.8509,16.7956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124.6449,541.8141,1121.8765,1693.5195,3432.5398,5213.3301,7079.4102
2012-11-26,16.8888,16.7707,16.891,16.8011,8.47,8.693,8.873,9.108,9.888,10.4575,10.785,0.5825,1.1225,1.5925,1.94,2.5425,2.9775,3.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0825,2.0175,2.9375,3.65,4.955,5.555,6.5525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125.3561,538.9049,1095.0201,1680.4907,3378.5806,5217.0703,7091.3008
2012-11-27,16.8777,16.7705,16.9104,16.8884,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122.982,566.2777,1079.2084,1642.9401,3378.4414,5201.0625,7056.6348
2012-11-28,16.8029,16.7851,16.8872,16.8777,7.755,8.347,8.615,9.175,9.925,10.5125,10.802,0.92,0.7575,1.49,1.9625,2.5375,2.3425,3.29,0.4175,0.465,0.5225,0.645,0.6675,1.225,0.9925,1.2725,0.9375,2.7125,3.8725,4.89,3.3225,7.6475,0.8,0.9575,1.58,1.995,2.6575,4.145,3.875,123.0185,549.2509,1115.9655,1633.9899,3394.8547,5204.6758,7022.1094
2012-11-29,16.8045,16.7756,16.8484,16.8026,7.887,8.282,8.59,9.095,9.888,10.45,10.765,0.8,0.855,1.535,2.115,2.57,2.9875,3.4225,0.2025,0.2975,0.44,0.555,0.615,0.8,0.885,1.3925,1.0475,2.81,3.7675,4.905,5.445,7.3625,0.63,0.995,1.65,1.9875,2.6925,3.7725,3.84,119.5273,537.931,1114.734,1616.7999,3349.5657,5122.8496,6963.1992
2012-11-30,16.8378,16.763,16.8537,16.8041,7.918,8.255,8.538,9.005,9.852,10.4075,10.72,0.9175,0.8575,1.5425,2.0975,2.56,2.9675,3.3975,0.28,0.3425,0.4575,0.555,0.62,0.795,0.8775,1.5825,1.2225,2.8425,3.765,4.8775,5.4,7.13,0.715,0.965,1.6675,2.02,2.72,3.715,3.755,122.4107,535.118,1095.3645,1558.7284,3268.0049,5054.6074,6838.1816
2012-12-03,16.9657,16.808,16.9671,16.8199,7.555,8.158,8.453,8.91,9.81,10.385,10.675,0.8375,0.91,1.48,1.9925,2.5425,3.0375,3.37,-0.02,0.3175,0.4375,0.5125,0.6025,0.805,0.86,1.2875,1.2875,2.7575,3.82,4.8375,6.315,7.355,0.6575,1.025,1.63,1.995,2.7325,3.11,3.48,137.9257,549.5288,1058.7689,1519.3389,3243.4893,5041.6582,6769.6875
2012-12-04,16.9542,16.9278,16.9886,16.9657,7.29,8.06,8.382,8.835,9.78,10.355,10.65,0.865,0.8675,1.4875,1.9875,2.5375,3.0075,3.3575,0.0625,0.3475,0.45,0.5125,0.61,0.8025,0.8525,1.3575,1.345,2.7725,3.7875,4.8075,6.03,7.1175,0.74,1.05,1.6325,2.0075,2.7425,3.185,3.465,126.0158,535.4126,1057.8011,1534.5488,3260.2104,5084.0664,6872.9805
2012-12-05,16.892,16.88,16.9776,16.9542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130.6396,519.8793,1049.345,1517.1575,3237.4385,5065.7363,6871.4316
2012-12-06,16.6901,16.6764,16.9048,16.8925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.5608,498.8428,1043.9352,1478.5819,3193.0784,4995.9473,6799.9414
2012-12-07,16.6131,16.5263,16.6972,16.6904,7.445,8.15,8.427,8.82,9.798,10.3425,10.642,0.815,0.8075,1.5175,2.01,2.5375,2.9975,3.3575,0.21,0.3325,0.46,0.55,0.5925,0.795,0.8425,1.64,1.3825,2.825,3.8,4.8125,5.9675,6.97,1.115,1.07,1.6675,2.075,2.7675,3.195,3.465,127.7794,490.0554,1015.3418,1454.8757,3151.408,5007.8613,6760.9043
2012-12-10,16.5759,16.534,16.5914,16.5849,7.295,8.11,8.387,8.792,9.785,10.355,10.628,0.84,0.79,1.52,2.0075,2.5325,2.9925,3.3575,0.2325,0.36,0.465,0.5375,0.595,0.795,0.84,1.6325,1.4275,2.8325,3.7775,4.79,5.91,6.8775,1.1225,1.105,1.6675,2.0725,2.7725,3.215,3.455,125.1277,497.3696,994.8359,1429.8495,3120.4707,4923.0664,6704.7148
2012-12-11,16.5641,16.5595,16.6229,16.5759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.3194,450.3679,960.6343,1412.572,3082.9514,4904.7734,6694.041
2012-12-12,16.6587,16.5364,16.6646,16.5638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.8567,431.1891,935.8549,1391.9209,3086.4282,4913.502,6737.1445
2012-12-13,16.7416,16.6288,16.7857,16.6587,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115.9587,418.7626,940.1295,1390.8215,3063.4919,4827.6387,6621.6348
2012-12-14,16.7759,16.7217,16.8118,16.7418,7.613,8.155,8.43,8.823,9.798,10.3475,10.635,1.1175,0.805,1.5275,2.015,2.54,2.9925,3.3675,0.37,0.3575,0.465,0.54,0.5925,0.795,0.8375,2.7675,1.4525,2.845,3.79,4.7975,5.9125,6.905,0.9025,1.11,1.6775,2.08,2.7775,3.2125,3.4625,143.7995,415.7206,930.1517,1374.8016,3043.1589,4798.8906,6582.6973
2012-12-17,16.7458,16.7449,16.8445,16.807,7.523,8.14,8.417,8.81,9.782,10.35,10.622,1.1125,0.8275,1.525,2.0025,2.5325,2.8525,3.07,0.375,0.3575,0.475,0.53,0.59,0.9075,0.9675,2.2075,1.6675,2.58,3.95,5.755,6.5275,7.9825,1.1575,1.06,1.405,1.96,2.3025,2.8275,2.87,132.399,453.1199,919.4471,1363.626,3059.3091,4800.9102,6593.4043
2012-12-18,16.8248,16.7397,16.8323,16.7457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122.0623,464.7322,958.0925,1411.5111,3147.7708,4906.8086,6704.9707
2012-12-19,16.8867,16.8192,16.9371,16.825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130.5685,487.881,998.9076,1484.2904,3170.0762,4987.7246,6784.5938
2012-12-20,16.9024,16.8587,16.9733,16.8865,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,135.3091,487.6702,1033.5354,1489.0289,3223.2539,5019.3105,6830.498
2012-12-21,17.0502,16.8697,17.0701,16.9031,8.91,7.85,8.065,8.377,9.318,9.7875,10.235,1.0575,1.4975,2.0875,1.665,1.72,1.21,2.025,0.6325,0.0225,0.2125,-0.235,0.525,0.3725,0.4875,3.9825,2.255,2.5875,2.4125,2.6625,3.255,4.01,0.4775,NULL,NULL,NULL,NULL,NULL,NULL,87.6574,441.9235,974.5261,1438.7715,3190.9009,4970.7676,6795.1602
2012-12-24,17.1293,17.0056,17.2056,17.0336,8.15,7.868,8.068,8.382,9.323,9.7875,10.235,1.0725,1.6375,2.325,1.8425,1.915,1.86,2.1025,0.6375,0.02,0.115,-0.3825,0.575,0.4575,0.405,NULL,2.6175,2.965,2.5375,3.1,3.4725,3.8625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100.7025,430.5804,960.3143,1412.2693,3162.7144,4987.5781,6842.9453
2012-12-25,17.1231,17.0879,17.1915,17.1121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99.7067,429.2225,958.2798,1411.2134,3161.196,4988.4063,6895.5898
2012-12-26,17.2118,17.0705,17.2386,17.1225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,85.9087,465.6423,1020.78,1496.8987,3208.644,5035.3379,6846.0293
2012-12-27,17.1787,17.1775,17.2443,17.2118,8.8,8.613,8.55,8.823,9.573,10.0575,10.515,1.1725,1.6375,2.345,1.91,1.915,1.9,2.025,0.7075,-0.0625,0.0975,-0.3525,0.5975,0.495,0.3975,NULL,2.715,3.2175,2.6475,3.125,3.4475,3.775,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.2074,466.2223,957.1046,1463.3806,3231.6284,5024.9551,6829.3594
2012-12-28,17.2144,17.1082,17.2409,17.1792,9.235,8.747,8.645,8.858,9.542,10.0225,10.475,NULL,NULL,2.39,1.88,1.91,1.895,2.005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.1125,2.6125,3.13,3.435,3.7475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90.9121,569.7411,1065.014,1591.2944,3298.8843,5051.4883,6856.8301
2012-12-31,16.9611,16.9419,17.2359,17.2266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99.3584,585.6315,1065.8715,1596.6404,3231.1611,5085.2559,6867.7949
2013-01-01,17.0166,16.7738,17.0455,16.9605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100.0514,586.0231,1067.4237,1597.8701,3233.2852,5093.6211,6874.9785
2013-01-02,16.8055,16.794,17.0699,17.0166,11.225,9.185,8.875,9.005,9.535,9.995,10.535,1.99,1.9125,2.285,1.85,1.9325,2.055,2.125,-0.115,0.135,0.1625,0.13,0.2575,0.2375,0.2875,NULL,3.4275,3.055,2.635,NULL,NULL,NULL,NULL,0.325,0.4,0.395,NULL,NULL,NULL,121.3655,559.7423,1041.8934,1601.9872,3294.2734,5013.5605,6816.9141
2013-01-03,16.7113,16.6671,16.8301,16.8055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.571,538.0737,1016.8085,1596.814,3252.2844,4964.2637,6714.3438
2013-01-04,16.6525,16.6159,16.7168,16.7117,9.193,8.77,8.667,8.913,9.552,10.0525,10.363,1.995,1.46,1.97,1.7125,2.0425,2.0775,2.16,-0.0475,0.36,0.2125,0.1875,0.215,0.3325,0.41,2.6875,3.38,3.0225,2.705,3.795,3.97,4.0625,NULL,0.355,0.495,0.5025,0.7425,0.5725,0.6375,119.4071,539.1643,1026.3666,1582.396,3222.3281,4947.666,6686.2383
2013-01-07,16.7467,16.5776,16.7561,16.6717,8.327,8.8,8.865,8.935,9.477,9.7675,10.02,1.5925,1.2125,1.5725,1.5725,1.97,2.215,2.485,0.03,0.3375,0.26,0.2925,0.3575,0.5425,0.5575,2.285,2.3325,2.63,2.775,3.84,4.215,4.7275,NULL,0.895,0.9475,1.1475,1.5425,1.7275,1.825,117.4063,584.4452,1068.5007,1601.6925,3277.2183,5009.0957,6737.3359
2013-01-08,16.7489,16.686,16.7789,16.7467,7.985,8.667,8.85,8.908,9.41,9.73,9.995,1.005,1.0575,1.305,1.515,1.9825,2.355,2.735,0.1725,0.3,0.3075,0.365,0.425,0.575,0.595,1.51,1.845,2.19,2.6225,3.5225,4.21,4.945,0.87,1.0125,1.1725,1.4275,1.7025,2.03,2.2,122.7669,556.2633,1049.1483,1592.9783,3256.8755,4993.6504,6754.3672
2013-01-09,16.6221,16.6146,16.7592,16.7485,7.5,8.398,8.68,8.78,9.452,9.6675,9.887,0.605,0.83,0.9625,1.33,1.985,2.4275,2.8275,0.3075,0.31,0.335,0.4175,0.505,0.67,0.67,1.0325,1.435,1.6825,2.3425,3.5075,4.3475,5.115,1.035,1.175,1.46,1.84,2.255,2.59,2.7725,122.891,553.0479,1041.3604,1591.0254,3250.8901,4996.2539,6761.0703
2013-01-10,16.7306,16.5508,16.7772,16.622,7.995,8.26,8.44,8.64,9.22,9.4775,9.735,0.8575,0.9575,1.175,1.405,2.01,2.3425,2.6625,0.2125,0.3225,0.31,0.365,0.435,0.59,0.6,1.33,1.735,1.9775,2.4325,3.5725,4.2275,4.85,0.895,1.0325,1.21,1.4875,1.77,2.1175,2.295,142.2696,554.4491,1046.3257,1618.1379,3287.8042,4981.7793,6689.8711
2013-01-11,16.8863,16.7001,16.9131,16.7305,7.925,8.27,8.513,8.625,9.167,9.415,9.663,0.6225,0.8425,0.975,1.3375,1.9925,2.4275,2.8175,0.31,0.31,0.335,0.4175,0.51,0.68,0.67,1.0325,1.43,1.69,2.345,3.51,4.3475,5.12,1.075,1.1925,1.47,1.8575,2.2925,2.635,2.815,127.2912,554.0386,1041.7888,1615.9092,3274.3667,4988.1367,6703.6914
2013-01-14,16.8513,16.8326,16.9364,16.8737,7.89,8.238,8.583,8.755,9.333,9.5225,9.725,1.0275,1.0575,0.8725,1.235,2.0275,2.46,2.785,0.055,0.34,0.2625,0.36,0.3525,0.6075,0.645,1.56,1.77,1.665,2.555,3.855,4.5975,5.375,0.915,1.0225,1.215,1.51,1.7325,2.1325,2.215,126.1711,606.4174,1095.0081,1613.4668,3274.147,4947.7305,6695.5977
2013-01-15,16.7789,16.7768,16.9142,16.8509,7.713,8.325,8.568,8.69,9.292,9.5525,9.735,0.875,0.8475,0.8725,1.23,2.03,2.4675,2.865,0.1225,0.25,0.295,0.365,0.39,0.56,0.635,1.3,1.5475,1.5575,2.3475,3.6825,4.3975,5.335,0.88,1.03,1.215,1.505,1.685,2.04,2.13,122.6548,576.3582,1068.4508,1597.7759,3230.2144,4937.0059,6655.2656
2013-01-16,16.7732,16.7601,16.8323,16.779,7.72,8.445,8.702,8.802,9.352,9.56,9.73,0.6425,0.8075,0.905,1.2725,2.015,2.4575,2.89,0.2125,0.2675,0.3225,0.3975,0.4525,0.615,0.65,1.005,1.43,1.5825,2.3125,3.575,4.355,5.295,0.95,1.105,1.3625,1.6875,1.9725,2.305,2.435,122.6191,552.3629,1038.4004,1590.5187,3196.4973,4811.4004,6559.2656
2013-01-17,16.835,16.7607,16.8597,16.7734,7.795,8.438,8.7,8.833,9.337,9.56,9.735,0.6175,0.8125,0.9175,1.28,2.02,2.465,2.915,0.1975,0.2925,0.335,0.4,0.4525,0.5825,0.65,0.96,1.3975,1.6225,2.305,3.565,4.3425,5.27,0.85,1.04,1.2325,1.5,2.4025,2.6775,2.8275,128.8762,546.0649,1039.694,1591.6892,3190.2578,4795.1484,6446.3477
2013-01-18,16.8659,16.7655,16.8943,16.835,7.92,8.475,8.735,8.828,9.37,9.5825,9.79,0.6775,0.815,0.9075,1.2725,2.0275,2.4675,2.9,0.1925,0.2875,0.3325,0.3975,0.445,0.5775,0.645,1.04,1.4,1.6075,2.3025,3.58,4.3375,5.25,0.87,1.0575,1.245,1.5125,2.2775,2.5525,2.695,131.5715,600.4469,1078.8085,1596.9764,3170.448,4787.3809,6405.832
2013-01-21,16.9057,16.8413,16.9305,16.8619,7.78,8.318,8.632,8.762,9.323,9.565,9.765,0.66,0.9075,0.905,1.255,2.045,2.495,2.9,0.18,0.285,0.32,0.41,0.465,0.5825,0.62,0.935,1.5875,1.8675,2.565,4.04,4.7275,5.64,0.7675,0.99,1.0675,1.3775,1.7325,2.115,2.2,131.403,599.3263,1094.329,1610.1095,3201.8379,4802.4395,6369.2129
2013-01-22,16.812,16.8114,16.9464,16.9077,7.855,8.37,8.665,8.778,9.32,9.585,9.755,0.7525,0.87,0.9,1.2825,2.0675,2.5275,2.94,0.2975,0.2825,0.325,0.4275,0.4775,0.565,0.615,0.885,1.3925,1.51,2.4025,3.81,4.5625,5.19,0.835,1.08,1.255,1.4625,1.8925,2.2475,2.435,132.4312,587.5597,1069.2162,1614.5626,3194.2747,4805.6348,6415.0449
2013-01-23,16.9061,16.8044,16.9139,16.8129,7.628,8.22,8.55,8.73,9.282,9.575,9.765,0.6775,0.8175,0.88,1.2775,2.0675,2.5175,2.935,0.2925,0.2625,0.33,0.425,0.4775,0.56,0.61,0.8425,1.305,1.4625,2.3425,3.745,4.5025,5.155,0.84,1.0725,1.2725,1.48,1.9025,2.2275,2.43,135.4483,583.4994,1085.9656,1629.0803,3238.918,4852.0918,6531.7773
2013-01-24,16.9036,16.8675,16.9493,16.9052,8.075,8.32,8.583,8.81,9.33,9.5875,9.775,0.68,0.8325,0.92,1.315,2.0775,2.525,2.935,0.3,0.2725,0.3375,0.43,0.485,0.5675,0.62,0.7775,1.295,1.555,2.445,3.8325,4.5875,5.21,1.0025,1.1375,1.3,1.53,2.0175,2.345,2.55,144.0971,554.7317,1037.3177,1630.0558,3233.8525,4823.4727,6481.7949
2013-01-25,17.1078,16.8888,17.1523,16.904,8.438,8.525,8.698,8.825,9.33,9.61,9.8,0.7625,0.86,0.92,1.3025,2.0875,2.545,2.96,0.41,0.3,0.355,0.435,0.4875,0.57,0.625,0.8075,1.355,1.54,2.3775,3.7675,4.5275,5.18,1.265,1.17,1.3425,1.5275,1.95,2.27,2.465,121.3773,537.9039,1035.702,1611.4387,3214.189,4745.5977,6407.4473
2013-01-28,17.1782,17.0612,17.226,17.0663,7.873,8.355,8.637,8.877,9.347,9.575,9.765,0.6625,0.805,0.87,1.2825,2.0725,2.5125,2.935,0.29,0.2725,0.33,0.425,0.48,0.56,0.61,0.845,1.295,1.4425,2.315,3.705,4.4475,5.135,0.85,1.0825,1.275,1.4925,1.945,2.2475,2.445,125.5252,531.0166,1011.7134,1623.796,3232.8828,4836.6211,6429.3262
2013-01-29,17.1574,17.0979,17.1837,17.1782,8.323,8.61,8.845,9.1,9.52,9.765,9.935,0.64,0.7775,0.86,1.2775,2.0725,2.51,2.955,0.2825,0.2675,0.335,0.4225,0.48,0.555,0.61,0.84,1.26,1.42,2.2625,3.6475,4.38,5.105,0.855,1.0725,1.2775,1.5075,1.9425,2.2325,2.435,129.4441,530.566,1015.2711,1635.2773,3243.4731,4858.6289,6424.4785
2013-01-30,17.2598,17.1364,17.3207,17.1574,8.5,8.705,8.915,9.025,9.532,9.775,9.95,0.6225,0.7775,0.865,1.24,2.015,2.51,2.905,0.2825,0.2725,0.3375,0.42,0.4775,0.555,0.605,0.85,1.26,1.425,2.19,3.53,4.35,4.975,0.8525,1.0775,1.2875,1.505,1.955,2.2325,2.44,130.2253,530.9253,1103.1355,1641.8604,3232.3794,4824.3262,6415.748
2013-01-31,17.2532,17.1845,17.3112,17.2598,8.53,8.795,8.917,9.127,9.608,9.82,9.955,0.6225,0.8075,0.895,1.255,2.02,2.5175,2.9,0.2775,0.305,0.3525,0.42,0.4775,0.555,0.61,0.85,1.295,1.5,2.21,3.525,4.34,4.955,0.85,1.1425,1.315,1.52,1.9325,2.205,2.405,134.4236,521.8246,1092.8431,1646.8284,3223.1951,4777.5977,6351.1152
2013-02-01,17.1953,17.1933,17.4406,17.2527,8.825,8.84,9.208,9.315,9.773,9.91,10.05,0.6875,0.815,0.9025,1.25,2.03,2.525,2.905,0.3175,0.31,0.355,0.42,0.4825,0.555,0.61,0.925,1.305,1.51,2.21,3.5525,4.3575,4.96,0.94,1.1575,1.3275,1.5075,1.905,2.165,2.37,136.9752,522.4723,1111.6865,1634.4353,3201.5718,4788.3809,6310.9844
2013-02-04,17.1777,17.1299,17.2309,17.2122,8.42,8.765,9.215,9.373,9.807,9.98,10.12,0.595,0.755,0.8575,1.2325,2.0125,2.5075,2.9,0.275,0.28,0.3425,0.415,0.475,0.545,0.6,0.835,1.2175,1.415,2.125,3.455,4.2675,4.9,0.85,1.075,1.29,1.4975,1.875,2.13,2.34,136.0853,519.3351,1107.4469,1582.6932,3135.3726,4695.3438,6282.7852
2013-02-05,17.1555,17.077,17.1984,17.1777,8.563,8.775,9.177,9.333,9.747,9.94,10.085,0.615,0.775,0.87,1.25,2.02,2.515,2.905,0.28,0.275,0.3425,0.42,0.475,0.55,0.605,0.805,1.2425,1.445,2.1925,3.5275,4.345,4.955,0.9275,1.09,1.2925,1.5125,1.9,2.175,2.38,137.2506,522.9291,1096.0308,1585.1766,3131.3442,4683.0684,6217.1563
2013-02-06,17.1501,17.0939,17.1823,17.1575,8.288,8.813,9.145,9.27,9.792,10.08,10.295,0.575,0.745,0.8425,1.225,2.0075,2.505,2.9,0.27,0.285,0.3425,0.415,0.475,0.545,0.595,0.83,1.21,1.3825,2.09,3.405,4.22,4.855,0.8525,1.0775,1.2875,1.505,1.86,2.1075,2.315,128.6147,505.371,1051.549,1554.4335,3094.759,4625.4766,6130.2246
2013-02-07,17.0559,16.9704,17.2256,17.1501,8.337,8.673,8.863,9.163,9.778,10.105,10.32,0.5725,0.7625,0.8525,1.2325,2.01,2.5075,2.9,0.2675,0.295,0.35,0.415,0.475,0.54,0.595,0.825,1.235,1.4025,2.095,3.395,4.2,4.835,0.86,1.0875,1.3,1.51,1.82,2.0575,2.265,138.5964,503.1478,1050.646,1581.1941,3077.0276,4601.8945,6141.4434
2013-02-08,17.0036,16.9905,17.1051,17.0569,8.58,8.783,8.948,9.175,9.705,10.015,10.245,0.6225,0.79,0.865,1.24,2.02,2.515,2.91,0.3275,0.3125,0.3525,0.42,0.4775,0.545,0.6,0.8175,1.2625,1.4275,2.125,3.435,4.24,4.87,1.0425,1.15,1.31,1.5125,1.82,2.0625,2.275,132.2376,514.5298,1055.9906,1580.4519,3080.6606,4655.5684,6101.7285
2013-02-11,17.0713,16.9844,17.143,16.9844,8.54,8.683,8.94,9.185,9.722,10.0425,10.387,0.5575,0.8,0.8525,1.3075,2.015,2.4625,2.9075,0.2275,0.2675,0.355,0.45,0.46,0.5775,0.6575,1.095,1.625,1.9625,2.6425,4.0075,3.575,3.6575,0.655,0.8125,0.9875,1.265,1.3625,1.505,1.6425,141.2856,522.3311,1104.321,1575.1842,3090.6343,4639.8516,6126.9961
