Fecha,"USDBRL Curncy PX_LAST","USDBRL Curncy PX_LOW","USDBRL Curncy PX_HIGH","USDBRL Curncy PX_OPEN","USDBRLV1W Curncy PX_LAST","USDBRLV1M Curncy PX_LAST","USDBRLV2M Curncy PX_LAST","USDBRLV3M Curncy PX_LAST","USDBRLV6M Curncy PX_LAST","USDBRLV9M Curncy PX_LAST","USDBRLV1Y Curncy PX_LAST","USDBRL25R1W Curncy PX_LAST","USDBRL25R1M Curncy PX_LAST","USDBRL25R2M Curncy PX_LAST","USDBRL25R3M Curncy PX_LAST","USDBRL25R6M Curncy PX_LAST","USDBRL25R9M Curncy PX_LAST","USDBRL25R1Y Curncy PX_LAST","USDBRL25B1W Curncy PX_LAST","USDBRL25B1M Curncy PX_LAST","USDBRL25B2M Curncy PX_LAST","USDBRL25B3M Curncy PX_LAST","USDBRL25B6M Curncy PX_LAST","USDBRL25B9M Curncy PX_LAST","USDBRL25B1Y Curncy PX_LAST","USDBRL10R1W Curncy PX_LAST","USDBRL10R1M Curncy PX_LAST","USDBRL10R2M Curncy PX_LAST","USDBRL10R3M Curncy PX_LAST","USDBRL10R6M Curncy PX_LAST","USDBRL10R9M Curncy PX_LAST","USDBRL10R1Y Curncy PX_LAST","USDBRL10B1W Curncy PX_LAST","USDBRL10B1M Curncy PX_LAST","USDBRL10B2M Curncy PX_LAST","USDBRL10B3M Curncy PX_LAST","USDBRL10B6M Curncy PX_LAST","USDBRL10B9M Curncy PX_LAST","USDBRL10B1Y Curncy PX_LAST","BCN1W Curncy PX_LAST","BCN1M Curncy PX_LAST","BCN2M Curncy PX_LAST","BCN3M Curncy PX_LAST","BCN6M Curncy PX_LAST","BCN9M Curncy PX_LAST","BCN12M Curncy PX_LAST"
2013-04-18,2.019,2.0031,2.0222,2.0031,11.05,10.225,10.315,10.435,10.71,10.975,11.227,1.0025,1.6525,1.9975,2.285,2.8725,3.2025,3.49,0.3025,0.3575,0.4525,0.5425,0.7175,0.795,0.8475,1.5,2.79,3.435,4.02,5.245,5.8925,6.5125,1.19,1.09,1.465,1.855,2.435,2.725,2.9425,22.5,81.18,158.6,235.78,548.47,874.33,1176.84
2013-04-19,2.0111,2.0022,2.0146,2.0133,9.6175,9.65,9.875,10.055,10.435,10.77,11.035,0.9925,1.5825,1.9725,2.2325,2.8375,3.1525,3.415,0.2875,0.3525,0.4525,0.5525,0.7025,0.785,0.8425,1.45,2.665,3.395,3.9975,5.1925,5.86,6.4625,1.2,1.085,1.445,1.83,2.33,2.655,2.8975,20.5,80.29,157.52,239.29,544.9,874.32,1158.29
2013-04-22,2.0211,2.0081,2.0216,2.009,9.4275,9.323,9.585,9.78,10.142,10.5475,10.92,0.985,1.4975,1.88,2.205,2.84,3.1125,3.38,0.3375,0.3575,0.4625,0.575,0.735,0.795,0.835,1.4025,2.5725,3.295,3.96,5.2575,5.8625,6.44,1.425,1.12,1.515,1.9725,2.48,2.74,2.935,20.5,76.11,145.82,235.13,545.36,857.8,1158.6
2013-04-23,2.0226,2.011,2.0291,2.0182,9.0775,9.023,9.257,9.417,9.958,10.4325,10.818,0.915,1.4425,1.8625,2.17,2.8425,3.165,3.4625,0.3,0.3475,0.445,0.54,0.6975,0.7775,0.8425,1.3025,2.425,3.2025,3.8225,5.135,5.79,6.3725,1.215,1.0975,1.435,1.8175,2.295,2.6025,2.8475,14.5,73.56,138.74,231.81,542.95,876.6,1160.77
2013-04-24,2.0103,2.0094,2.0272,2.027,8.4875,8.67,8.83,9.04,9.702,10.225,10.653,0.81,1.37,1.7825,2.1125,2.7775,3.09,3.415,0.305,0.3475,0.4475,0.5475,0.7025,0.78,0.84,1.1275,2.3075,3.06,3.795,5.08,5.7275,6.3125,1.26,1.1025,1.4575,1.83,2.315,2.615,2.8625,15.5,72,141.37,232.48,542.48,869.84,1143.41
2013-04-25,2.0013,2.0001,2.0145,2.0143,8.65,8.635,8.905,9.145,9.78,10.3075,10.708,0.44,1.1775,1.5975,2.0075,2.675,2.9475,3.1925,0.32,0.3425,0.4475,0.5525,0.71,0.7775,0.8225,0.5075,1.975,2.815,3.62,4.895,5.5225,6.0875,1.375,1.12,1.525,1.925,2.425,2.7125,2.9225,12.5,71.86,151.67,238.09,551.76,897.19,1169.9
2013-04-26,1.9988,1.9961,2.0066,2.0066,8.97,8.415,8.79,8.975,9.745,10.2625,10.677,0.605,1.33,1.6725,2.0675,2.6675,2.9375,3.19,0.3425,0.375,0.4625,0.5675,0.6875,0.76,0.8175,0.835,2.185,2.915,3.74,4.9975,5.625,6.2,1.3275,1.165,1.515,1.94,2.355,2.65,2.9125,17,77,149.48,252,562,869.4,1167.08
2013-04-29,2.0073,1.9911,2.0079,1.9992,9.1025,8.48,8.76,8.97,9.698,10.2275,10.67,0.56,1.245,1.675,2.0775,2.715,3.07,3.385,0.295,0.345,0.44,0.5375,0.67,0.7575,0.83,0.725,2.0975,2.87,3.66,4.91,5.6075,6.2275,1.2,1.0775,1.405,1.7725,2.17,2.49,2.765,25.5,85.25,170.16,271.43,585.7,886,1184.88
2013-04-30,2.0013,1.9964,2.0096,2.0048,8.4,8.262,8.523,8.84,9.555,10.125,10.552,0.5,1.1725,1.61,2.0075,2.6075,2.91,3.28,0.3225,0.3175,0.425,0.51,0.6525,0.72,0.84,0.69,2.0575,2.855,3.5875,4.855,5.47,6.1025,1.305,1.0275,1.375,1.69,2.14,2.42,2.705,21.5,77.6,162.77,268.42,581.08,904.16,1196.97
2013-05-02,2.0092,1.9998,2.0156,2.0019,8.7475,8.297,8.615,8.767,9.57,10.12,10.535,0.4675,1.205,1.645,1.995,2.7125,2.9875,3.2575,-0.525,0.3125,0.4225,0.505,0.66,0.7275,0.8025,0.6525,2.0425,2.8275,3.53,4.9525,5.53,6.07,0.105,0.9925,1.35,1.66,2.125,2.405,2.65,21.5,87.81,172.97,267.35,592.42,898.13,1190.97
2013-05-03,2.0089,2.0051,2.0145,2.0084,7.095,8.038,8.375,8.648,9.425,10.005,10.468,0.4375,1.195,1.61,2.005,2.6525,2.945,3.2975,0.29,0.315,0.42,0.51,0.6525,0.725,0.8275,0.5975,2.0575,2.845,3.5675,4.875,5.515,6.145,1.1475,0.9975,1.34,1.6675,2.115,2.4,2.675,21.5,94.66,175.23,270.06,592.03,891.59,1176.74
2013-05-06,2.0096,2.0077,2.0171,2.0088,7.5775,7.9,8.205,8.503,9.39,10.005,10.445,0.5275,1.2,1.61,1.985,2.675,2.9775,3.29,0.315,0.32,0.415,0.505,0.65,0.725,0.83,0.715,2.03,2.7725,3.52,4.8625,5.475,6.03,1.245,1.0125,1.3275,1.655,2.1,2.4025,2.7,23.5,91.73,171.26,268.41,587.35,880.48,1166.59
2013-05-07,2.0078,2.0027,2.0147,2.0088,7.1775,7.472,7.757,8.267,9.23,9.885,10.395,0.48,1.1575,1.5825,1.9775,2.55,2.8525,3.1475,0.3275,0.3175,0.4175,0.5125,0.645,0.7175,0.8175,0.6225,2.025,2.74,3.525,4.705,5.335,5.88,1.335,1.005,1.3225,1.6675,2.125,2.41,2.695,23.5,88.04,167.2,267.87,581.49,865.99,1145.06
2013-05-08,2.0054,1.9986,2.01,2.009,7.0625,7.332,7.733,8.222,9.21,9.855,10.375,0.49,1.1475,1.555,1.9575,2.52,2.8475,3.105,0.31,0.315,0.4175,0.4975,0.625,0.6975,0.795,0.6375,2.0175,2.755,3.4775,4.595,5.26,5.775,1.2475,0.9625,1.28,1.5675,1.97,2.25,2.535,23.5,84.35,168.81,269.31,576.1,862.52,1167.1
2013-05-09,2.0134,1.995,2.0164,2.0063,7.28,7.233,7.605,7.938,8.977,9.6775,10.245,0.4025,1.12,1.575,1.96,2.495,2.825,3.1575,0.14,0.315,0.4225,0.5025,0.64,0.7175,0.8225,0.53,1.91,2.7375,3.48,4.5575,5.2175,5.79,1.095,0.985,1.305,1.585,2.04,2.3325,2.62,NULL,94.15,182.12,268.84,578.35,870.68,1164
2013-05-10,2.0204,2.0131,2.0296,2.014,6.935,7.695,8.045,8.375,9.215,9.8575,10.427,0.6125,1.3225,1.6675,2.0375,2.505,2.85,3.185,0.2825,0.3225,0.4225,0.5075,0.635,0.7125,0.8175,0.9425,2.225,2.865,3.605,4.58,5.2775,5.8825,1.1875,0.9925,1.3125,1.61,2.03,2.32,2.61,24.5,96.23,177.55,273.62,585.35,896.6,1181.32
2013-05-13,2.008,2.0064,2.0211,2.0172,7.6,7.68,7.95,8.28,9.233,9.8625,10.425,0.6675,1.3225,1.6675,2.0525,2.5225,2.8525,3.1875,0.32,0.3225,0.42,0.5125,0.645,0.72,0.8225,1.0175,2.2225,2.8725,3.6275,4.605,5.3025,5.91,1.3525,1.005,1.3175,1.6225,2.07,2.36,2.65,24.5,104.38,186.14,281.91,596.71,896.99,1185.03
2013-05-14,2.0208,2.0031,2.0211,2.0099,7.8975,7.813,7.912,8.35,9.295,9.9375,10.53,0.7175,1.3425,1.6725,2.06,2.5875,2.9,3.2175,0.32,0.325,0.415,0.51,0.645,0.7175,0.8275,1.1,2.325,2.87,3.635,4.6825,5.34,5.85,1.32,1.0075,1.295,1.62,2.0525,2.345,2.645,23.5,99.82,188.47,286.77,597.04,925.19,1221.58
2013-05-15,2.0229,2.0154,2.0332,2.0184,9.2175,8.915,8.935,9.183,9.843,10.33,10.833,0.79,1.485,1.7875,2.11,2.6025,2.9375,3.26,0.31,0.3275,0.4225,0.505,0.6375,0.7175,0.825,1.1925,2.5425,3.08,3.7375,4.715,5.3925,5.9325,1.235,0.995,1.31,1.605,2.05,2.3475,2.6475,28.5,96.59,187.29,288.77,600.03,916.39,1221.22
2013-05-16,2.0265,2.0221,2.0377,2.0227,9.5825,9.017,9.173,9.285,9.995,10.5,10.885,0.8625,1.5475,1.8775,2.2175,2.6875,3.0025,3.2725,-0.03,0.32,0.425,0.51,0.6425,0.7225,0.8075,1.2825,2.6,3.21,3.89,4.845,5.49,5.95,0.925,0.98,1.305,1.58,2.045,2.3425,2.6175,23.5,108.47,202.01,295.01,612.01,932.63,1234.48
2013-05-17,2.0352,2.0267,2.0412,2.0309,8.7825,9.41,9.595,9.765,10.278,10.7325,11.135,0.98,1.7725,2.0375,2.3925,2.815,3.03,3.33,0.2975,0.3375,0.4325,0.525,0.6525,0.7175,0.81,1.55,2.9875,3.505,4.2225,5.0925,5.665,6.0825,1.1725,0.9675,1.3025,1.605,2.05,2.3275,2.6025,26.5,111.19,200.33,301.44,627.44,941.99,1254.27
2013-05-20,2.0388,2.0281,2.041,2.0357,9.2375,9.42,9.552,9.74,10.36,10.805,11.16,0.9575,1.705,1.985,2.3425,2.7675,3.0425,3.3425,0.3025,0.335,0.425,0.5125,0.64,0.7175,0.8275,1.4975,2.8275,3.415,4.14,5.035,5.56,6.035,1.1775,0.975,1.28,1.5725,2.015,2.335,2.6475,30.5,111.22,199.35,307.28,632,955.3,1255.1
2013-05-21,2.0404,2.0321,2.0466,2.0389,9.215,9.53,9.528,9.837,10.41,10.8575,11.237,1.1425,1.75,2.0275,2.43,2.82,3.0275,3.3025,0.325,0.335,0.425,0.5225,0.6575,0.725,0.8225,1.8325,3.01,3.55,4.3275,5.1775,5.65,6.1425,1.24,0.9525,1.255,1.5775,2.075,2.37,2.66,31.5,109.13,203.6,308.27,638.2,946.8,1266.47
2013-05-22,2.0496,2.0315,2.0515,2.0403,9.095,9.57,9.67,9.94,10.448,10.9075,11.313,0.965,1.7975,2.1775,2.615,2.8875,3.1,3.3675,0.3175,0.3375,0.4425,0.54,0.665,0.7225,0.8025,1.5875,3.0275,3.7225,4.6125,5.2025,5.66,6.1325,1.1875,0.97,1.2925,1.6,2.0925,2.3525,2.605,30.5,102.32,199.39,307.14,632.37,958.34,1281.83
2013-05-23,2.044,2.042,2.056,2.0498,9.4825,9.898,10.03,10.135,10.513,10.9375,11.335,1.2725,1.8925,2.345,2.73,3.0025,3.2,3.4875,-0.9225,0.33,0.45,0.545,0.67,0.7275,0.8525,2.02,3.21,4.0225,4.82,5.4575,5.8825,6.37,-0.2075,0.945,1.27,1.5825,2.0725,2.3375,2.63,33.5,116.85,212.12,320.93,661.37,980.19,1297.3
2013-05-24,2.0515,2.0437,2.0558,2.0453,7.93,9.605,9.8,9.983,10.44,10.92,11.285,1.3225,2.025,2.4725,2.905,3.1275,3.2825,3.4975,0.3275,0.3375,0.4625,0.5625,0.6925,0.7375,0.8175,2.185,3.3325,4.16,5.005,5.625,5.98,6.3625,1.395,1.04,1.39,1.705,2.165,2.425,2.675,30.5,119.19,223.1,331.79,670.5,1001,1280.47
2013-05-27,2.0571,2.0472,2.0577,2.0527,8.81,9.65,9.923,10.108,10.557,10.9575,11.295,1.17,1.8,2.215,2.62,2.92,3.1175,3.365,0.315,0.3325,0.4325,0.53,0.655,0.7075,0.7925,1.855,2.9425,3.7,4.5075,5.25,5.6775,6.14,1.3675,1.0325,1.3375,1.6425,2.0775,2.34,2.59,29.5,111.18,208.97,323.14,663.73,996,1274.11
2013-05-28,2.0749,2.051,2.0764,2.0572,10.79,10.385,10.372,10.523,10.788,11.1975,11.535,1.52,2.2225,2.5925,2.99,3.24,3.405,3.6775,0.3275,0.36,0.465,0.5625,0.6875,0.74,0.83,2.425,3.7575,4.495,5.3125,5.8825,6.2275,6.5975,1.165,0.965,1.2775,1.5675,2.055,2.315,2.57,23.5,112.11,226.05,335.9,676.69,1011.78,1338.74
2013-05-29,2.1106,2.0695,2.1151,2.0765,13.6125,11.917,11.923,11.945,11.908,12.0875,12.205,1.5575,2.67,2.9525,3.275,3.6,3.685,3.9225,0.3575,0.395,0.5125,0.6,0.7475,0.78,0.8475,2.625,4.57,5.15,5.92,6.6475,6.8625,7.06,1.2375,0.9875,1.3475,1.6425,2.2025,2.4175,2.6275,29,127,242.82,345,692.5,1021.97,1380.09
2013-05-31,2.1411,2.1165,2.1495,2.1199,13.89,13.613,13.403,13.352,13.185,13.1575,13.177,1.93,2.94,3.255,3.5475,3.805,3.865,3.9975,0.325,0.38,0.515,0.6025,0.755,0.7825,0.84,3.0475,5.25,5.81,6.465,7.11,7.29,7.46,1.125,1.005,1.355,1.655,2.2375,2.4325,2.6575,30.5,135.43,243.38,379.69,739.18,1096.7,1485.04
2013-06-03,2.1241,2.1237,2.1414,2.1393,15.215,13.578,13.375,13.175,13.167,13.17,13.175,2.0775,2.925,3.2175,3.44,3.6475,3.71,3.82,0.3225,0.3975,0.4875,0.575,0.7025,0.7375,0.7975,3.325,5.015,5.625,6.1775,6.68,6.835,6.9775,1.07,0.99,1.275,1.585,2.1,2.3275,2.56,31.5,140.57,271.98,408.48,819.42,1120.66,1579.9
2013-06-04,2.1251,2.1113,2.149,2.1258,14.175,12.855,12.565,12.667,12.68,12.7075,12.745,2.0275,2.8575,3.06,3.265,3.5125,3.625,3.7725,0.325,0.425,0.4925,0.5825,0.6975,0.74,0.8025,3.2625,4.9025,5.3775,5.8975,6.425,6.6825,6.9,1.0625,1.05,1.28,1.6175,2.0825,2.31,2.5475,32.5,136.03,254.18,386.28,763.37,1147.74,1518.49
2013-06-05,2.1277,2.0857,2.1492,2.0857,16.205,13.863,13.292,13.198,13.145,13.1325,13.142,1.8925,2.665,2.9625,3.2075,3.4375,3.5525,3.6975,0.36,0.4225,0.51,0.59,0.7125,0.745,0.8125,3.315,4.6625,5.1825,5.745,6.305,6.6,6.8325,1.39,1.1575,1.4625,1.775,2.2325,2.435,2.6725,34.5,134.45,266.54,401.02,784.07,1168.86,1566
2013-06-06,2.1298,2.1144,2.1319,2.1301,15.2225,13.325,13.21,13,13.003,13.055,13.02,1.8125,2.695,3.0125,3.2425,3.4775,3.6525,3.84,-1.05,0.4125,0.495,0.5775,0.6975,0.745,0.8075,2.9025,4.6025,5.2675,5.79,6.385,6.7475,7.0425,-0.61,1.1125,1.3925,1.675,2.14,2.36,2.57,30.5,138.49,280.11,397.8,780.6,1147.73,1555.51
2013-06-07,2.1319,2.1244,2.1533,2.1343,13.725,13.472,13.395,13.24,13.21,13.1425,13.215,1.88,2.7475,3.06,3.3475,3.645,3.7875,3.9925,0.2975,0.41,0.49,0.5775,0.7025,0.7425,0.8225,3.0125,4.7125,5.36,6,6.685,6.995,7.3225,1.1025,1.09,1.365,1.6675,2.1175,2.3275,2.555,31,132.76,259.95,388.74,779.14,1141.83,1560.65
2013-06-10,2.1471,2.1344,2.1594,2.1383,15.3825,13.905,13.657,13.458,13.385,13.335,13.315,2.185,2.8375,3.1525,3.3975,3.69,3.845,4.04,0.32,0.4125,0.49,0.5775,0.695,0.74,0.8075,3.505,4.87,5.5125,6.105,6.745,7.0575,7.33,1.06,1.0575,1.3025,1.615,2.0625,2.2875,2.5175,31,128.73,244.49,384.95,776.26,1134.68,1569.67
2013-06-11,2.1326,2.1277,2.1656,2.1473,15.8975,14.247,13.685,13.618,13.475,13.44,13.422,1.93,2.7425,3.04,3.3575,3.67,3.8225,4.03,0.3375,0.405,0.4825,0.5775,0.7075,0.7475,0.8225,3.2125,4.75,5.3675,6.09,6.76,7.11,7.4325,1.095,1.055,1.3025,1.63,2.1025,2.3125,2.53,31.5,133.43,252.14,388.99,784.09,1159.02,1578.34
2013-06-12,2.1564,2.1242,2.1578,2.126,16.115,14.43,13.945,13.802,13.665,13.615,13.615,1.67,2.6325,2.965,3.28,3.6625,3.8125,4.055,0.315,0.3975,0.4775,0.565,0.6975,0.7425,0.825,2.915,4.62,5.3275,6.0225,6.8325,7.16,7.5225,1.0275,1.06,1.315,1.6075,2.0625,2.2825,2.505,31.5,129.19,258.89,397.4,806.54,1209.95,1650.15
2013-06-13,2.1212,2.1182,2.1511,2.1447,15.935,14,13.825,13.487,13.408,13.4025,13.315,1.4475,2.5175,2.93,3.2325,3.65,3.8425,4.075,-0.725,0.395,0.48,0.5625,0.6975,0.7475,0.8225,2.5275,4.4125,5.23,5.8725,6.745,7.14,7.47,-1.2975,1.0725,1.3425,1.62,2.075,2.3075,2.51,30.5,128.87,256.49,378.9,768.1,1178.37,1590.03
2013-06-14,2.1516,2.1174,2.1532,2.1175,14.0225,13.815,13.618,13.395,13.308,13.2,13.222,1.2875,2.3975,2.795,3.12,3.49,3.6125,3.815,0.2875,0.395,0.485,0.5725,0.7,0.7425,0.8175,2.2225,4.2025,5.0075,5.74,6.59,6.9075,7.2375,0.9625,1.0875,1.365,1.67,2.12,2.3225,2.555,30,133.46,264.54,398.61,812.3,1224.56,1677.32
2013-06-17,2.1712,2.1449,2.1777,2.149,16.9,14.49,14.042,13.78,13.64,13.595,13.575,1.675,2.565,2.935,3.2625,3.5425,3.6975,3.8,0.305,0.39,0.4675,0.5625,0.685,0.7325,0.7625,2.87,4.485,5.2,5.955,6.635,6.975,7.2,1.0125,1.0525,1.295,1.6025,2.0625,2.29,2.4875,31.25,132.84,258.12,400.05,812.32,1286.06,1724.07
2013-06-18,2.1815,2.1607,2.1856,2.1783,17.3875,14.557,13.872,13.868,13.82,13.7875,13.767,1.9125,2.865,3.11,3.5275,3.69,3.7825,3.9275,0.355,0.42,0.5,0.6125,0.73,0.755,0.83,3.265,5.06,5.5825,6.485,6.9725,7.2125,7.4425,1.155,1.08,1.345,1.67,2.1625,2.365,2.595,31.5,128.39,249.76,393.97,832.48,1270.63,1764.14
2013-06-19,2.2247,2.1676,2.2354,2.1777,19.3025,15.83,15.07,14.91,14.682,14.6225,14.608,2.155,3.41,3.62,3.8175,4.1525,4.24,4.43,0.38,0.4325,0.5125,0.595,0.73,0.755,0.8275,3.45,5.665,6.1375,6.67,7.4175,7.6475,7.895,1.625,1.1825,1.49,1.805,2.225,2.42,2.635,30.5,125.81,261.73,400.97,856.02,1272.71,1776.38
2013-06-20,2.2575,2.2236,2.2768,2.2472,22.7,18.323,17.417,16.715,16.27,16.12,15.903,3.055,3.8575,3.9975,4.2075,4.355,4.55,4.7875,0.37,0.5125,0.6125,0.7,0.825,0.86,0.955,5.175,6.51,6.9575,7.4475,7.89,8.255,8.5775,1.6525,1.5475,1.825,2.175,2.655,2.85,3.105,33.5,128.73,260,386.55,808.69,1256.31,1725.54
2013-06-21,2.2422,2.2358,2.2745,2.2725,18.965,17.323,16.675,16.278,15.895,15.625,15.56,2.9275,3.9275,4.06,4.2725,4.375,4.46,4.755,0.4,0.5775,0.685,0.7825,0.9075,0.9275,1.055,4.815,6.65,7.015,7.5575,7.94,8.13,8.5275,1.6475,1.6325,1.995,2.4075,2.94,3.1375,3.4125,36.5,129.41,250.6,384.08,804.34,1221.4,1672.08
2013-06-24,2.2268,2.2149,2.2645,2.246,19.76,16.93,16.257,15.845,15.63,15.465,15.382,2.7675,3.7025,4.0075,4.2275,4.5175,4.6775,4.8975,0.3725,0.525,0.63,0.73,0.8675,0.89,0.9775,4.665,6.4225,7.1175,7.625,8.28,8.6175,8.9325,1.5675,1.475,1.7425,2.13,2.6075,2.785,3.0325,31.5,128.4,243.65,381.81,790.87,1202.44,1666.88
2013-06-25,2.2139,2.2062,2.226,2.2143,17.8325,15.908,15.19,15.153,14.997,14.9075,14.892,2.735,3.6725,3.9075,4.1975,4.49,4.6375,4.9375,0.39,0.5425,0.6425,0.7475,0.8875,0.92,1.0225,4.665,6.2975,6.8925,7.52,8.2625,8.5925,8.94,1.73,1.5375,1.7825,2.1975,2.675,2.855,3.1125,38.5,130.52,244.19,385.39,780.53,1161.68,1642.45
2013-06-26,2.1867,2.1846,2.2138,2.2137,16.8925,14.97,14.648,14.467,14.427,14.4075,14.413,2.4075,3.5175,3.905,4.1375,4.3825,4.5475,4.6725,0.355,0.5175,0.635,0.7325,0.86,0.8925,0.9175,4.1825,6.09,6.9825,7.53,8.155,8.4975,8.7425,1.725,1.4525,1.675,2.01,2.455,2.625,2.8275,37,140.14,266.46,403.1,820.22,1258.8,1689.5
2013-06-27,2.1989,2.1761,2.1989,2.1896,16.425,14.535,14.257,13.917,13.913,13.89,13.92,2.1325,3.1875,3.6825,3.8775,4.28,4.405,4.6425,-0.7675,0.5225,0.645,0.7375,0.8825,0.9125,0.995,3.615,5.575,6.5875,7.0875,7.9525,8.2925,8.6075,-0.005,1.4025,1.6775,1.995,2.495,2.66,2.8875,32.5,149.36,291.47,413.07,838.69,1242.71,1697.5
2013-06-28,2.2317,2.1988,2.234,2.1988,15.9825,15.325,15.105,14.8,14.55,14.49,14.472,2.1125,3.4225,3.825,4.1425,4.51,4.6675,4.9525,0.3725,0.5525,0.675,0.7925,0.94,0.9625,1.0425,3.54,5.855,6.725,7.4625,8.335,8.675,9.1425,1.295,1.4725,1.81,2.1625,2.65,2.82,2.99,31.5,157.76,293.93,427.2,841.57,1257.21,1728.23
2013-07-01,2.229,2.2166,2.237,2.2301,17.7925,15.548,14.997,14.688,14.567,14.54,14.542,2.3275,3.3525,3.8125,4.1225,4.3675,4.66,5.0425,0.37,0.515,0.635,0.74,0.8625,0.9075,1.0125,4.055,5.97,6.915,7.6275,8.2575,8.7925,9.3375,1.2175,1.3575,1.6125,1.9375,2.405,2.5425,2.7425,32.5,156.53,286.65,426.99,860.26,1292.47,1733.98
2013-07-02,2.2547,2.2276,2.2547,2.2366,17.435,15.795,15.218,15.052,14.858,14.795,14.775,2.4275,3.4625,3.8325,4.1725,4.5675,4.75,5.0675,0.375,0.515,0.64,0.745,0.8825,0.9225,1.0175,4.2175,6.0075,6.9075,7.69,8.4975,8.97,9.4375,1.2475,1.345,1.6475,1.9675,2.4225,2.57,2.765,33.5,144.48,293.65,433.91,851.83,1315.27,1763.42
2013-07-03,2.2688,2.2573,2.2716,2.2654,17.825,16.08,15.578,15.278,15.135,14.995,14.95,2.4925,3.4175,3.83,4.17,4.6,4.7725,5.075,0.38,0.5125,0.635,0.74,0.8875,0.92,0.955,4.2675,6.005,6.83,7.625,8.535,8.9725,9.42,1.265,1.3625,1.665,1.98,2.455,2.5975,2.7275,34.5,156.9,297.46,440.88,881.49,1329.61,1780.84
2013-07-04,2.2486,2.2478,2.2726,2.2662,18.03,15.94,15.533,15.245,15.12,14.9875,14.958,2.545,3.4375,3.8325,4.2,4.575,4.7225,5.0075,-0.275,0.5225,0.65,0.7625,0.9075,0.9375,1.0175,4.305,6.01,6.84,7.695,8.61,8.9975,9.4575,0.545,1.39,1.715,2.0425,2.5175,2.665,2.845,33.5,147.19,285.36,426.02,843.65,1325.88,1720.36
2013-07-05,2.2524,2.2447,2.2701,2.2499,15.795,15.96,15.542,15.342,15.155,15.0475,14.983,2.35,3.495,3.8675,4.2925,4.64,4.75,5.0775,0.38,0.535,0.665,0.785,0.9375,0.965,1.045,3.97,6.0725,6.8775,7.84,8.735,9.075,9.58,1.29,1.3375,1.69,2.035,2.5325,2.695,2.85,33.5,154.35,286.54,431.6,856,1276.47,1729
2013-07-08,2.2636,2.2465,2.2647,2.2526,16.435,15.648,14.935,14.983,14.915,14.8375,14.783,2.1625,3.245,3.6225,4.045,4.44,4.66,5.045,0.37,0.5,0.605,0.7225,0.86,0.9025,0.9975,3.815,5.8025,6.5775,7.5,8.3975,8.92,9.485,1.2625,1.29,1.545,1.89,2.345,2.4925,2.68,34.5,146.62,279.58,427.18,833.38,1301,1693.36
2013-07-09,2.2601,2.2561,2.2661,2.2638,15.0375,14.203,14.538,14.778,14.73,14.69,14.67,2.115,2.815,3.5675,4.0575,4.4525,4.6825,5.1725,0.3325,0.3825,0.5675,0.685,0.8075,0.8425,0.9525,3.595,5,6.455,7.5075,8.44,8.98,9.5975,1.205,1.025,1.43,1.7675,2.16,2.275,2.435,33.5,153,298.5,439,854,1308.5,1725
2013-07-10,2.2645,2.2581,2.2803,2.2588,15.1475,14.872,14.618,14.722,14.695,14.67,14.65,2.155,3.275,3.7575,4.105,4.5325,4.7775,5.1675,0.345,0.48,0.5925,0.6775,0.8125,0.85,0.9425,3.67,5.7975,6.75,7.5275,8.49,9.015,9.605,1.235,1.185,1.45,1.71,2.11,2.22,2.365,35.5,140.31,283.87,436.14,844.06,1285.5,1730.55
2013-07-11,2.2556,2.2505,2.2726,2.2517,14.745,14.292,14.26,14.315,14.278,14.28,14.267,1.635,3.0025,3.4775,3.8825,4.4125,4.6775,4.8725,0.3275,0.46,0.57,0.6375,0.8075,0.8425,0.8825,2.6925,5.2975,6.2925,7.275,8.26,8.865,9.41,1.325,1.1925,1.4675,1.7275,2.1225,2.2225,2.3425,35.5,151.79,287.79,420.08,838.34,1315,1700.64
2013-07-12,2.2672,2.2615,2.2714,2.2676,12.36,13.855,13.865,13.915,13.943,14.015,14.09,1.4725,2.9225,3.425,3.79,4.32,4.6075,5.0525,0.3025,0.47,0.575,0.64,0.8225,0.8625,0.9525,2.47,5.1425,6.135,7.125,8.1275,8.74,9.44,1.18,1.215,1.495,1.745,2.1925,2.3,2.425,36.5,155.22,286.43,432.15,867.91,1332.5,1775.82
2013-07-15,2.2201,2.2191,2.272,2.2715,14.04,13.038,12.967,13.307,13.372,13.5125,13.622,2.005,2.8975,3.2775,3.85,4.2625,4.5825,5.05,0.3475,0.435,0.51,0.655,0.795,0.845,0.9525,3.4925,5.1775,5.98,7.1475,8.0475,8.7375,9.4275,1.1975,1.0975,1.2475,1.6175,2.0675,2.1625,2.35,35.5,153.74,287.46,433.92,858.32,1333.3,1724.48
2013-07-16,2.2538,2.2085,2.2582,2.2171,15.43,13.9,13.585,13.597,13.542,13.615,13.67,1.6675,2.9025,3.3475,3.77,4.2375,4.585,4.8875,0.315,0.4275,0.5125,0.625,0.7775,0.8225,0.885,2.7625,5.155,6.08,6.975,7.9925,8.6875,9.3375,1.2025,1.0925,1.275,1.5925,2.0425,2.13,2.2775,34.5,147.7,294.86,444.19,893.28,1322,1862.23
